id;id_tarifario;codigo_compuesto;codigo_simple
6557;1;868102;890811
6558;1;868104;890811
6559;1;868301;890811
6560;1;868302;890811
6561;1;868303;890811
6562;1;868304;890811
6563;1;868305;890811
6564;1;868401;890811
6565;1;868402;890811
6566;1;868403;890811
6567;1;868501;890811
6568;1;868502;890811
6569;1;868503;890811
6570;1;868504;890811
6571;1;868505;890811
6572;1;868506;890811
6573;1;868510;890811
6574;1;868604;890811
6575;1;869101;890811
6576;1;869102;890811
6577;1;869103;890811
6578;1;869104;890811
6579;1;869201;890811
6580;1;869601;890811
6581;1;934100;890811
6582;1;963800;890811
6583;1;981905;890811
6584;1;E02626;890811
6585;1;E02627;890811
6586;1;E02803;890811
6587;1;E09321;890811
6588;1;M01620;890811
6589;1;M02605;890811
6590;1;M03468;890811
6591;1;M05121;890811
6592;1;M05210;890811
6593;1;M07124;890811
6594;1;M07142;890811
6595;1;M07143;890811
6596;1;M07210;890811
6597;1;M07661;890811
6598;1;M07761;890811
6599;1;M09143;890811
6600;1;M09146;890811
6601;1;M09164;890811
6602;1;M09172;890811
6603;1;M09320;890811
6604;1;M11101;890811
6605;1;M11212;890811
6606;1;M13759;890811
6607;1;M14147;890811
6608;1;M14153;890811
6609;1;M14154;890811
6610;1;M14155;890811
6611;1;M14156;890811
6612;1;M14157;890811
6613;1;M14158;890811
6614;1;M14159;890811
6615;1;M14306;890811
6616;1;M14501;890811
6617;1;M15215;890811
6618;1;M16312;890811
6619;1;M16315;890811
6620;1;M16320;890811
6621;1;M16342;890811
6622;1;M16550;890811
6623;1;M18121;890811
6624;1;M18713;890811
6625;1;890701;890702
6626;1;890702;890701
6627;1;C40817;389101
6628;1;C40818;549001
6629;1;C40819;549002
6630;1;C40819;392701
6631;1;C40819;392702
6632;1;C40111;399501
6633;1;C40109;549801
6634;1;C40110;549802
6635;1;C40135;931000
6636;1;C40135;938300
6637;1;C40135;937000
6638;1;C40135;890209
6639;1;C40135;890309
6640;1;C40135;990107
6641;1;C40136;931000
6642;1;C40136;938300
6643;1;C40136;937000
6644;1;C40136;890209
6645;1;C40136;890309
6646;1;C40136;990107
6647;1;C40137;931000
6648;1;C40137;938300
6649;1;C40137;937000
6650;1;C40137;890209
6651;1;C40137;890309
6652;1;C40137;990107
6653;1;C40138;931000
6654;1;C40138;938300
6655;1;C40138;937000
6656;1;C40138;890209
6657;1;C40138;890309
6658;1;C40138;990107
6659;1;C40139;931000
6660;1;C40139;938300
6661;1;C40139;937000
6662;1;C40139;890209
6663;1;C40139;890309
6664;1;C40139;990107
6665;1;C40140;931000
6666;1;C40140;938300
6667;1;C40140;937000
6668;1;C40140;890209
6669;1;C40140;890309
6670;1;C40140;990107
6671;1;C40141;931000
6672;1;C40141;938300
6673;1;C40141;937000
6674;1;C40141;890209
6675;1;C40141;890309
6676;1;C40141;990107
6677;1;C40143;931000
6678;1;C40143;938300
6679;1;C40143;937000
6680;1;C40143;890209
6681;1;C40143;890309
6682;1;C40143;990107
6683;1;C40147;890208
6684;1;C40147;937000
6685;1;C40402;512104
6686;1;C40407;535100
6687;1;C40408;438200
6688;1;C40409;388903
6689;1;C40409;388904
6690;1;C40411;854502
6691;1;C40415;862102
6692;1;C40415;862103
6693;1;C40417;537000
6694;1;C40417;537100
6695;1;C40418;67000
6696;1;C40418;67100
6697;1;C40419;457200
6698;1;C40419;457300
6699;1;C40419;457500
6700;1;C40419;457600
6701;1;C40421;465101
6702;1;C40421;465201
6703;1;C40422;405300
6704;1;C40769;446602
6705;1;C40436;446601
6706;1;C40434;439100
6707;1;C40460;815101
6708;1;C40461;815401
6709;1;C40461;815402
6710;1;C40461;815403
6711;1;C40462;775101
6712;1;C40464;44301
6713;1;C40464;807303
6714;1;C40464;808402
6715;1;C40464;808604
6716;1;C40464;814706
6717;1;C40464;817207
6718;1;C40464;835500
6719;1;C40465;776805
6720;1;C40465;804303
6721;1;C40465;806103
6722;1;C40465;807103
6723;1;C40465;807203
6724;1;C40465;807503
6725;1;C40465;807603
6726;1;C40465;807703
6727;1;C40465;808112
6728;1;C40465;808202
6729;1;C40465;808204
6730;1;C40465;808302
6731;1;C40465;808602
6732;1;C40465;808702
6733;1;C40465;811102
6734;1;C40465;814723
6735;1;C40465;814726
6736;1;C40466;776804
6737;1;C40466;778103
6738;1;C40466;791401
6739;1;C40466;791702
6740;1;C40466;799602
6741;1;C40466;804101
6742;1;C40466;807104
6743;1;C40466;807204
6744;1;C40466;807304
6745;1;C40466;807504
6746;1;C40466;807604
6747;1;C40466;807704
6748;1;C40466;808012
6749;1;C40466;808052
6750;1;C40466;808072
6751;1;C40466;808114
6752;1;C40466;808502
6753;1;C40466;808701
6754;1;C40466;814102
6755;1;C40466;814708
6756;1;C40466;814709
6757;1;C40466;814712
6758;1;C40466;814725
6759;1;C40466;814904
6760;1;C40466;814905
6761;1;C40466;814906
6762;1;C40466;818302
6763;1;C40466;819330
6764;1;C40466;836405
6765;1;C40466;838602
6766;1;C40467;791703
6767;1;C40467;798105
6768;1;C40467;799710
6769;1;C40467;805103
6770;1;C40467;805125
6771;1;C40467;805135
6772;1;C40467;806104
6773;1;C40467;812302
6774;1;C40467;814504
6775;1;C40467;814505
6776;1;C40467;814704
6777;1;C40467;814705
6778;1;C40467;814707
6779;1;C40467;814724
6780;1;C40467;819310
6781;1;C40467;836305
6782;1;C40650;793101
6783;1;C40651;793202
6784;1;C40651;793203
6785;1;C40651;795102
6786;1;C40652;793210
6787;1;C40653;791201
6788;1;C40654;793210
6789;1;C40655;793204
6790;1;C40655;793205
6791;1;C40656;793201
6792;1;C40656;793206
6793;1;C40657;793301
6794;1;C40658;793305
6795;1;C40658;793306
6796;1;C40658;793307
6797;1;C40659;793303
6798;1;C40660;793302
6799;1;C40661;791301
6800;1;C40662;793920
6801;1;C40663;793920
6802;1;C40664;793921
6803;1;C40665;793600
6804;1;C40666;793502
6805;1;C40667;793502
6806;1;C40668;793501
6807;1;C40669;793702
6808;1;C40670;793701
6809;1;C40671;793702
6810;1;C40672;793704
6811;1;C40673;793705
6812;1;C40674;799703
6813;1;C40675;799704
6814;1;C40677;810104
6815;1;C40677;810105
6816;1;C40677;810109
6817;1;C40677;810110
6818;1;C40677;810302
6819;1;C40677;810303
6820;1;C40677;810502
6821;1;C40677;810503
6822;1;C40677;810802
6823;1;C40677;810803
6824;1;C40677;810812
6825;1;C40678;810202
6826;1;C40678;810402
6827;1;C40679;810807
6828;1;C40681;772920
6829;1;C40682;772920
6830;1;C40683;772505
6831;1;C40684;772505
6832;1;C40685;849501
6833;1;C40686;849501
6834;1;C40450;857200
6835;1;C40470;767402
6836;1;C40471;767403
6837;1;C40471;767404
6838;1;C40472;767602
6839;1;C40473;767201
6840;1;C40474;767203
6841;1;C40815;765105
6842;1;C40816;M16312
6843;1;C40475;104100
6844;1;C40475;104400
6845;1;C40478;147402
6846;1;C40479;152100
6847;1;C40479;152200
6848;1;C40479;154101
6849;1;C40479;154102
6850;1;C40479;154103
6851;1;C40480;103104
6852;1;C40481;117400
6853;1;C40483;144101
6854;1;C40484;137100
6855;1;C40486;117500
6856;1;C40770;126401
6857;1;C40771;126700
6858;1;C40775;164200
6859;1;C40490;218801
6860;1;C40491;282100
6861;1;C40491;283100
6862;1;C40492;218801
6863;1;C40493;194101
6864;1;C40494;226308
6865;1;C40495;213102
6866;1;C40495;213103
6867;1;C40495;215102
6868;1;C40495;218902
6869;1;C40495;222102
6870;1;C40495;223903
6871;1;C40495;224102
6872;1;C40495;226001
6873;1;C40495;226201
6874;1;C40495;226304
6875;1;C40495;226305
6876;1;C40495;226401
6877;1;C40500;603100
6878;1;C40500;604000
6879;1;C40500;604100
6880;1;C40522;605100
6881;1;C40502;551120
6882;1;C40503;640000
6883;1;C40504;631010
6884;1;C40504;631011
6885;1;C40505;595101
6886;1;C40506;625101
6887;1;C40506;625210
6888;1;C40506;625220
6889;1;C40507;555200
6890;1;C40507;555300
6891;1;C40507;555600
6892;1;C40510;550301
6893;1;C40511;560100
6894;1;C40512;552100
6895;1;C40512;552200
6896;1;C40512;563100
6897;1;C40513;551140
6898;1;C40532;663100
6899;1;C40532;662200
6900;1;C40534;545100
6901;1;C40534;549202
6902;1;C40534;652102
6903;1;C40534;652302
6904;1;C40534;652702
6905;1;C40534;652802
6906;1;C40534;652902
6907;1;C40534;653102
6908;1;C40534;659120
6909;1;C40534;660102
6910;1;C40534;667610
6911;1;C40534;667902
6912;1;C40534;669120
6913;1;C40534;669902
6914;1;C40534;682403
6915;1;C40534;691201
6916;1;C40534;691202
6917;1;C40534;691230
6918;1;C40534;691302
6919;1;C40534;694102
6920;1;C40534;707703
6921;1;C40539;690101
6922;1;C40539;690102
6923;1;C40541;595103
6924;1;C40531;685100
6925;1;C40523;684101
6926;1;C40763;684020
6927;1;C40765;684101
6928;1;C40765;405401
6929;1;C40766;686100
6930;1;C40524;682401
6931;1;C40524;682402
6932;1;C40536;705301
6933;1;C40525;705303
6934;1;C40526;705302
6935;1;C40731;402500
6936;1;C40569;351200
6937;1;C40550;361100
6938;1;C40550;361200
6939;1;C40550;361300
6940;1;C40550;361400
6941;1;C40550;361501
6942;1;C40550;361701
6943;1;C40550;362100
6944;1;C40550;362200
6945;1;C40550;362300
6946;1;C40551;352100
6947;1;C40551;352200
6948;1;C40557;352400
6949;1;C40553;372200
6950;1;C40554;876212
6951;1;C40555;372300
6952;1;C40820;876121
6953;1;C40820;876110
6954;1;C40568;876120
6955;1;C40558;360101
6956;1;C40558;360201
6957;1;C40559;360102
6958;1;C40559;360500
6959;1;C40560;360101
6960;1;C40560;360600
6961;1;C40561;360102
6962;1;C40561;360600
6963;1;C40562;350100
6964;1;C40562;350200
6965;1;C40562;350300
6966;1;C40562;350400
6967;1;C40701;874133
6968;1;C40704;877141
6969;1;C40705;876131
6970;1;C40707;395030
6971;1;C40707;395080
6972;1;C40708;395031
6973;1;C40708;395081
6974;1;C40709;395031
6975;1;C40709;395081
6976;1;C40710;395013
6977;1;C40710;395012
6978;1;C40711;395013
6979;1;C40711;395012
6980;1;C40712;395015
6981;1;C40712;395016
6982;1;C40713;395015
6983;1;C40713;395016
6984;1;C40448;852200
6985;1;C40449;852200
6986;1;C40449;405100
6987;1;C40496;263101
6988;1;C40729;402600
6989;1;C40732;404100
6990;1;C40732;404301
6991;1;C40733;64100
6992;1;C40734;398002
6993;1;C40740;485301
6994;1;C40768;398001
6995;1;C40777;263201
6996;1;C40403;471100
6997;1;C40412;334302
6998;1;C40413;334302
6999;1;C40414;468011
7000;1;C40414;468012
7001;1;C40416;444100
7002;1;C40416;444200
7003;1;C40420;541200
7004;1;C40420;542500
7005;1;C40420;541400
7006;1;C40420;459100
7007;1;C40420;459200
7008;1;C40420;459400
7009;1;C40420;467903
7010;1;C40420;459501
7011;1;C40420;970300
7012;1;C40420;970400
7013;1;C40424;M07124
7014;1;C40425;445100
7015;1;C40426;M07142
7016;1;C40427;M07142
7017;1;C40428;546100
7018;1;C40429;541400
7019;1;C40432;416100
7020;1;C40435;471200
7021;1;C40487;115101
7022;1;C40514;609401
7023;1;C40516;609402
7024;1;C40519;609301
7025;1;C40520;579301
7026;1;C40538;750101
7027;1;C40538;750105
7028;1;C40760;659300
7029;1;C40760;669110
7030;1;C40761;669110
7031;1;C40762;659300
7032;1;C40762;660203
7033;1;C40552;359501
7034;1;C40401;512101
7035;1;C40404;530100
7036;1;C40404;530200
7037;1;C40404;530300
7038;1;C40405;532100
7039;1;C40405;532200
7040;1;C40406;534000
7041;1;C40423;541301
7042;1;C40433;414500
7043;1;C40433;415100
7044;1;C40676;841500
7045;1;C40680;819410
7046;1;C40482;116200
7047;1;C40488;164100
7048;1;C40776;163100
7049;1;C40730;311300
7050;1;C40508;582100
7051;1;C40508;570100
7052;1;C40508;569002
7053;1;C40509;550401
7054;1;C40521;570200
7055;1;C40527;549201
7056;1;C40527;652101
7057;1;C40527;652301
7058;1;C40527;652801
7059;1;C40527;652901
7060;1;C40527;653101
7061;1;C40527;660101
7062;1;C40527;667601
7063;1;C40527;667901
7064;1;C40527;669901
7065;1;C40527;682401
7066;1;C40527;691130
7067;1;C40527;691301
7068;1;C40527;694101
7069;1;C40527;707701
7070;1;C40527;664001
7071;1;C40527;660201
7072;1;C40530;664001
7073;1;C40530;665001
7074;1;C40530;666110
7075;1;C40530;664001
7076;1;C40530;653101
7077;1;C40530;655101
7078;1;C40530;653103
7079;1;C40530;655103
7080;1;C40530;653102
7081;1;C40530;655102
7082;1;C40530;684000
7083;1;C40535;740100
7084;1;C40535;740200
7085;1;C40537;721001
7086;1;C40537;721002
7087;1;C40537;725100
7088;1;C40537;732201
7089;1;C40537;735300
7090;1;C40537;735930
7091;1;C40537;735931
7092;1;C40540;735300
7093;1;C40540;735930
7094;1;C40556;876121
7095;1;C40700;874125
7096;1;C40700;874134
7097;1;C40702;877121
7098;1;C40703;878111
7099;1;C40703;878211
7100;1;C40706;395030
7101;1;C40706;395080
7102;1;C40580;410100
7103;1;C40581;410100
7104;1;C40586;555601
7105;1;C40593;555601
7106;1;C40588;556200
7107;1;C40589;556200
7108;1;C40595;504000
7109;1;C40596;505100
7110;1;C40817;890810
7111;1;C40818;890810
7112;1;C40819;890810
7113;1;C40111;890810
7114;1;C40109;890810
7115;1;C40110;890810
7116;1;C40135;890810
7117;1;C40136;890810
7118;1;C40137;890810
7119;1;C40138;890810
7120;1;C40139;890810
7121;1;C40140;890810
7122;1;C40141;890810
7123;1;C40143;890810
7124;1;C40147;890810
7125;1;C40402;890810
7126;1;C40407;890810
7127;1;C40408;890810
7128;1;C40409;890810
7129;1;C40411;890810
7130;1;C40415;890810
7131;1;C40417;890810
7132;1;C40418;890810
7133;1;C40419;890810
7134;1;C40421;890810
7135;1;C40422;890810
7136;1;C40769;890810
7137;1;C40436;890810
7138;1;C40434;890810
7139;1;C40460;890810
7140;1;C40461;890810
7141;1;C40462;890810
7142;1;C40464;890810
7143;1;C40465;890810
7144;1;C40466;890810
7145;1;C40467;890810
7146;1;C40650;890810
7147;1;C40651;890810
7148;1;C40652;890810
7149;1;C40653;890810
7150;1;C40654;890810
7151;1;C40655;890810
7152;1;C40656;890810
7153;1;C40657;890810
7154;1;C40658;890810
7155;1;C40659;890810
7156;1;C40660;890810
7157;1;C40661;890810
7158;1;C40662;890810
7159;1;C40663;890810
7160;1;C40664;890810
7161;1;C40665;890810
7162;1;C40666;890810
7163;1;C40667;890810
7164;1;C40668;890810
7165;1;C40669;890810
7166;1;C40670;890810
7167;1;C40671;890810
7168;1;C40672;890810
7169;1;C40673;890810
7170;1;C40674;890810
7171;1;C40675;890810
7172;1;C40677;890810
7173;1;C40678;890810
7174;1;C40679;890810
7175;1;C40681;890810
7176;1;C40682;890810
7177;1;C40683;890810
7178;1;C40684;890810
7179;1;C40685;890810
7180;1;C40686;890810
7181;1;C40450;890810
7182;1;C40470;890810
7183;1;C40471;890810
7184;1;C40472;890810
7185;1;C40473;890810
7186;1;C40474;890810
7187;1;C40815;890810
7188;1;C40816;890810
7189;1;C40475;890810
7190;1;C40478;890810
7191;1;C40479;890810
7192;1;C40480;890810
7193;1;C40481;890810
7194;1;C40483;890810
7195;1;C40484;890810
7196;1;C40486;890810
7197;1;C40770;890810
7198;1;C40771;890810
7199;1;C40775;890810
7200;1;C40490;890810
7201;1;C40491;890810
7202;1;C40492;890810
7203;1;C40493;890810
7204;1;C40494;890810
7205;1;C40495;890810
7206;1;C40500;890810
7207;1;C40522;890810
7208;1;C40502;890810
7209;1;C40503;890810
7210;1;C40504;890810
7211;1;C40505;890810
7212;1;C40506;890810
7213;1;C40507;890810
7214;1;C40510;890810
7215;1;C40511;890810
7216;1;C40512;890810
7217;1;C40513;890810
7218;1;C40532;890810
7219;1;C40534;890810
7220;1;C40539;890810
7221;1;C40541;890810
7222;1;C40531;890810
7223;1;C40523;890810
7224;1;C40763;890810
7225;1;C40765;890810
7226;1;C40766;890810
7227;1;C40524;890810
7228;1;C40536;890810
7229;1;C40525;890810
7230;1;C40526;890810
7231;1;C40731;890810
7232;1;C40569;890810
7233;1;C40550;890810
7234;1;C40551;890810
7235;1;C40557;890810
7236;1;C40553;890810
7237;1;C40554;890810
7238;1;C40568;890810
7239;1;C40558;890810
7240;1;C40559;890810
7241;1;C40560;890810
7242;1;C40561;890810
7243;1;C40562;890810
7244;1;C40701;890810
7245;1;C40704;890810
7246;1;C40707;890810
7247;1;C40708;890810
7248;1;C40709;890810
7249;1;C40710;890810
7250;1;C40711;890810
7251;1;C40712;890810
7252;1;C40713;890810
7253;1;C40448;890810
7254;1;C40449;890810
7255;1;C40496;890810
7256;1;C40729;890810
7257;1;C40732;890810
7258;1;C40733;890810
7259;1;C40734;890810
7260;1;C40740;890810
7261;1;C40768;890810
7262;1;C40777;890810
7263;1;C40403;890810
7264;1;C40412;890810
7265;1;C40413;890810
7266;1;C40414;890810
7267;1;C40420;890810
7268;1;C40424;890810
7269;1;C40426;890810
7270;1;C40427;890810
7271;1;C40428;890810
7272;1;C40429;890810
7273;1;C40432;890810
7274;1;C40435;890810
7275;1;C40487;890810
7276;1;C40514;890810
7277;1;C40516;890810
7278;1;C40519;890810
7279;1;C40520;890810
7280;1;C40538;890810
7281;1;C40760;890810
7282;1;C40761;890810
7283;1;C40762;890810
7284;1;C40552;890810
7285;1;C40401;890810
7286;1;C40404;890810
7287;1;C40401;890810
7288;1;C40404;890810
7289;1;C40405;890810
7290;1;C40406;890810
7291;1;C40423;890810
7292;1;C40433;890810
7293;1;C40676;890810
7294;1;C40680;890810
7295;1;C40482;890810
7296;1;C40488;890810
7297;1;C40776;890810
7298;1;C40730;890810
7299;1;C40508;890810
7300;1;C40509;890810
7301;1;C40521;890810
7302;1;C40527;890810
7303;1;C40530;890810
7304;1;C40535;890810
7305;1;C40537;890810
7306;1;C40540;890810
7307;1;C40700;890810
7308;1;C40702;890810
7309;1;C40703;890810
7310;1;C40706;890810
7311;1;C40580;890810
7312;1;C40581;890810
7313;1;C40586;890810
7314;1;C40593;890810
7315;1;C40588;890810
7316;1;C40589;890810
7317;1;C40595;890810
7318;1;C40596;890810
7319;1;C40817;890811
7320;1;C40818;890811
7321;1;C40819;890811
7322;1;C40111;890811
7323;1;C40109;890811
7324;1;C40110;890811
7325;1;C40135;890811
7326;1;C40136;890811
7327;1;C40137;890811
7328;1;C40138;890811
7329;1;C40139;890811
7330;1;C40140;890811
7331;1;C40141;890811
7332;1;C40143;890811
7333;1;C40147;890811
7334;1;C40402;890811
7335;1;C40407;890811
7336;1;C40408;890811
7337;1;C40409;890811
7338;1;C40411;890811
7339;1;C40415;890811
7340;1;C40417;890811
7341;1;C40418;890811
7342;1;C40419;890811
7343;1;C40421;890811
7344;1;C40422;890811
7345;1;C40769;890811
7346;1;C40436;890811
7347;1;C40434;890811
7348;1;C40460;890811
7349;1;C40461;890811
7350;1;C40462;890811
7351;1;C40464;890811
7352;1;C40465;890811
7353;1;C40466;890811
7354;1;C40467;890811
7355;1;C40650;890811
7356;1;C40651;890811
7357;1;C40652;890811
7358;1;C40653;890811
7359;1;C40654;890811
7360;1;C40655;890811
7361;1;C40656;890811
7362;1;C40657;890811
7363;1;C40658;890811
7364;1;C40659;890811
7365;1;C40660;890811
7366;1;C40661;890811
7367;1;C40662;890811
7368;1;C40663;890811
7369;1;C40664;890811
7370;1;C40665;890811
7371;1;C40666;890811
7372;1;C40667;890811
7373;1;C40668;890811
7374;1;C40669;890811
7375;1;C40670;890811
7376;1;C40671;890811
7377;1;C40672;890811
7378;1;C40673;890811
7379;1;C40674;890811
7380;1;C40675;890811
7381;1;C40677;890811
7382;1;C40678;890811
7383;1;C40679;890811
7384;1;C40681;890811
7385;1;C40682;890811
7386;1;C40683;890811
7387;1;C40684;890811
7388;1;C40685;890811
7389;1;C40686;890811
7390;1;C40450;890811
7391;1;C40470;890811
7392;1;C40471;890811
7393;1;C40472;890811
7394;1;C40473;890811
7395;1;C40474;890811
7396;1;C40815;890811
7397;1;C40816;890811
7398;1;C40475;890811
7399;1;C40478;890811
7400;1;C40479;890811
7401;1;C40480;890811
7402;1;C40481;890811
7403;1;C40483;890811
7404;1;C40484;890811
7405;1;C40486;890811
7406;1;C40770;890811
7407;1;C40771;890811
7408;1;C40775;890811
7409;1;C40490;890811
7410;1;C40491;890811
7411;1;C40492;890811
7412;1;C40493;890811
7413;1;C40494;890811
7414;1;C40495;890811
7415;1;C40500;890811
7416;1;C40522;890811
7417;1;C40502;890811
7418;1;C40503;890811
7419;1;C40504;890811
7420;1;C40505;890811
7421;1;C40506;890811
7422;1;C40507;890811
7423;1;C40510;890811
7424;1;C40511;890811
7425;1;C40512;890811
7426;1;C40513;890811
7427;1;C40532;890811
7428;1;C40534;890811
7429;1;C40539;890811
7430;1;C40541;890811
7431;1;C40531;890811
7432;1;C40523;890811
7433;1;C40763;890811
7434;1;C40765;890811
7435;1;C40766;890811
7436;1;C40524;890811
7437;1;C40536;890811
7438;1;C40525;890811
7439;1;C40526;890811
7440;1;C40731;890811
7441;1;C40569;890811
7442;1;C40550;890811
7443;1;C40551;890811
7444;1;C40557;890811
7445;1;C40553;890811
7446;1;C40554;890811
7447;1;C40568;890811
7448;1;C40558;890811
7449;1;C40559;890811
7450;1;C40560;890811
7451;1;C40561;890811
7452;1;C40562;890811
7453;1;C40701;890811
7454;1;C40704;890811
7455;1;C40707;890811
7456;1;C40708;890811
7457;1;C40709;890811
7458;1;C40710;890811
7459;1;C40711;890811
7460;1;C40712;890811
7461;1;C40713;890811
7462;1;C40448;890811
7463;1;C40449;890811
7464;1;C40496;890811
7465;1;C40729;890811
7466;1;C40732;890811
7467;1;C40733;890811
7468;1;C40734;890811
7469;1;C40740;890811
7470;1;C40768;890811
7471;1;C40777;890811
7472;1;C40403;890811
7473;1;C40412;890811
7474;1;C40413;890811
7475;1;C40414;890811
7476;1;C40420;890811
7477;1;C40424;890811
7478;1;C40426;890811
7479;1;C40427;890811
7480;1;C40428;890811
7481;1;C40429;890811
7482;1;C40432;890811
7483;1;C40435;890811
7484;1;C40487;890811
7485;1;C40514;890811
7486;1;C40516;890811
7487;1;C40519;890811
7488;1;C40520;890811
7489;1;C40538;890811
7490;1;C40760;890811
7491;1;C40761;890811
7492;1;C40762;890811
7493;1;C40552;890811
7494;1;C40401;890811
7495;1;C40404;890811
7496;1;C40401;890811
7497;1;C40404;890811
7498;1;C40405;890811
7499;1;C40406;890811
7500;1;C40423;890811
7501;1;C40433;890811
7502;1;C40676;890811
7503;1;C40680;890811
7504;1;C40482;890811
7505;1;C40488;890811
7506;1;C40776;890811
7507;1;C40730;890811
7508;1;C40508;890811
7509;1;C40509;890811
7510;1;C40521;890811
7511;1;C40527;890811
7512;1;C40530;890811
7513;1;C40535;890811
7514;1;C40537;890811
7515;1;C40540;890811
7516;1;C40700;890811
7517;1;C40702;890811
7518;1;C40703;890811
7519;1;C40706;890811
7520;1;C40580;890811
7521;1;C40581;890811
7522;1;C40586;890811
7523;1;C40593;890811
7524;1;C40588;890811
7525;1;C40589;890811
7526;1;C40595;890811
7527;1;C40596;890811
7528;1;C40103;550103
7529;1;C40103;C40104
7530;1;C40103;890701
7531;1;C40103;573100
7532;1;C40103;573201
7533;1;C40103;598001
7534;1;C40107;890810
7535;1;C40107;890811
7536;1;C40107;890402
7537;1;C40107;890202
7538;1;C40107;931000
7539;1;C40107;938300
7540;1;C40130;890810
7541;1;C40130;890811
7542;1;C40130;890402
7543;1;C40130;890202
7544;1;C40130;931000
7545;1;C40130;938300
7546;1;C40131;890810
7547;1;C40131;890811
7548;1;C40131;890402
7549;1;C40131;890202
7550;1;C40131;931000
7551;1;C40131;938300
7552;1;C40580;410100
7553;1;C40580;890602
7554;1;C40580;S11101
7555;1;C40580;S11102
7556;1;C40580;S11103
7557;1;C40580;S11104
7558;1;C40580;S11201
7559;1;C40580;S11202
7560;1;C40580;S11203
7561;1;C40580;S11204
7562;1;C40580;S11301
7563;1;C40580;S11302
7564;1;C40580;S11303
7565;1;C40580;S11304
7566;1;C40580;S12710
7567;1;C40580;S12711
7568;1;C40580;S12712
7569;1;C40580;S12713
7570;1;C40580;S12720
7571;1;C40580;S12721
7572;1;C40580;S12722
7573;1;C40580;S12723
7574;1;C40580;S12740
7575;1;C40580;S12741
7576;1;C40580;S12742
7577;1;C40580;S12743
7578;1;C40580;S12750
7579;1;C40580;S12751
7580;1;C40580;S12752
7581;1;C40580;S12753
7582;1;C40580;S12500
7583;1;C40580;S12600
7584;1;C40580;S12101
7585;1;C40580;S12102
7586;1;C40580;S12103
7587;1;C40580;S12201
7588;1;C40580;S12202
7589;1;C40580;S12203
7590;1;C40580;S12301
7591;1;C40580;S12302
7592;1;C40580;S12400
7593;1;C40580;S12401
7594;1;C40580;S12402
7595;1;C40580;992502
7596;1;C40580;992503
7597;1;C40580;992504
7598;1;C40580;992505
7599;1;C40580;992501
7600;1;C40580;911105
7601;1;C40580;911102
7602;1;C40580;911103
7603;1;C40580;911111
7604;1;C40580;911106
7605;1;C40580;911107
7606;1;C40580;911101
7607;1;C40580;911112
7608;1;C40580;911202
7609;1;C40580;911201
7610;1;C40580;911108
7611;1;C40580;911110
7612;1;C40580;911302
7613;1;C40580;911204
7614;1;C40580;911301
7615;1;C40580;912001
7616;1;C40580;912003
7617;1;C40580;912002
7618;1;C40580;912004
7619;1;C40580;912005
7620;1;C40580;912012
7621;1;C40580;912011
7622;1;C40580;389900
7623;1;C40580;S55114
7624;1;C40580;S55115
7625;1;C40580;S55116
7626;1;C40580;S41501
7627;1;C40580;890206
7628;1;C40580;890306
7629;1;C40581;410100
7630;1;C40581;890602
7631;1;C40581;S11101
7632;1;C40581;S11102
7633;1;C40581;S11103
7634;1;C40581;S11104
7635;1;C40581;S11201
7636;1;C40581;S11202
7637;1;C40581;S11203
7638;1;C40581;S11204
7639;1;C40581;S11301
7640;1;C40581;S11302
7641;1;C40581;S11303
7642;1;C40581;S11304
7643;1;C40581;S12710
7644;1;C40581;S12711
7645;1;C40581;S12712
7646;1;C40581;S12713
7647;1;C40581;S12720
7648;1;C40581;S12721
7649;1;C40581;S12722
7650;1;C40581;S12723
7651;1;C40581;S12740
7652;1;C40581;S12741
7653;1;C40581;S12742
7654;1;C40581;S12743
7655;1;C40581;S12750
7656;1;C40581;S12751
7657;1;C40581;S12752
7658;1;C40581;S12753
7659;1;C40581;S12500
7660;1;C40581;S12600
7661;1;C40581;S12101
7662;1;C40581;S12102
7663;1;C40581;S12103
7664;1;C40581;S12201
7665;1;C40581;S12202
7666;1;C40581;S12203
7667;1;C40581;S12301
7668;1;C40581;S12302
7669;1;C40581;S12400
7670;1;C40581;S12401
7671;1;C40581;S12402
7672;1;C40581;992502
7673;1;C40581;992503
7674;1;C40581;992504
7675;1;C40581;992505
7676;1;C40581;992501
7677;1;C40581;911105
7678;1;C40581;911102
7679;1;C40581;911103
7680;1;C40581;911111
7681;1;C40581;911106
7682;1;C40581;911107
7683;1;C40581;911101
7684;1;C40581;911112
7685;1;C40581;911202
7686;1;C40581;911201
7687;1;C40581;911108
7688;1;C40581;911110
7689;1;C40581;911302
7690;1;C40581;911204
7691;1;C40581;911301
7692;1;C40581;912001
7693;1;C40581;912003
7694;1;C40581;912002
7695;1;C40581;912004
7696;1;C40581;912005
7697;1;C40581;912012
7698;1;C40581;912011
7699;1;C40581;389900
7700;1;C40581;S55114
7701;1;C40581;S55115
7702;1;C40581;S55116
7703;1;C40581;S41501
7704;1;C40581;890206
7705;1;C40581;890306
7706;1;C40582;410100
7707;1;C40582;890602
7708;1;C40582;S11101
7709;1;C40582;S11102
7710;1;C40582;S11103
7711;1;C40582;S11104
7712;1;C40582;S11201
7713;1;C40582;S11202
7714;1;C40582;S11203
