id,id_tarifario,cod_articulo,codigo_cups,porcentaje,tipo_variacion,paragrafo
2960,1,62,922405,50,aumento,paragrafo 1
2961,1,62,922409,50,aumento,paragrafo 1
2962,1,62,922413,50,aumento,paragrafo 1
2963,1,62,922417,50,aumento,paragrafo 1
2964,1,62,922402,50,aumento,paragrafo 1
2965,1,62,922406,50,aumento,paragrafo 1
2966,1,62,922410,50,aumento,paragrafo 1
2967,1,62,922414,50,aumento,paragrafo 1
2968,1,62,922418,50,aumento,paragrafo 1
2969,1,62,922403,50,aumento,paragrafo 1
2970,1,62,922407,50,aumento,paragrafo 1
2971,1,62,922411,50,aumento,paragrafo 1
2972,1,62,922415,50,aumento,paragrafo 1
2973,1,62,922419,50,aumento,paragrafo 1
2974,1,62,922404,50,aumento,paragrafo 1
2975,1,62,922408,50,aumento,paragrafo 1
2976,1,62,922412,50,aumento,paragrafo 1
2977,1,62,922416,50,aumento,paragrafo 1
2978,1,62,922420,50,aumento,paragrafo 1
2979,1,62,922421,50,aumento,paragrafo 1
2980,1,62,922425,50,aumento,paragrafo 1
2981,1,62,922429,50,aumento,paragrafo 1
2982,1,62,922433,50,aumento,paragrafo 1
2983,1,62,922437,50,aumento,paragrafo 1
2984,1,62,922422,50,aumento,paragrafo 1
2985,1,62,922426,50,aumento,paragrafo 1
2986,1,62,922430,50,aumento,paragrafo 1
2987,1,62,922434,50,aumento,paragrafo 1
2988,1,62,922438,50,aumento,paragrafo 1
2989,1,62,922423,50,aumento,paragrafo 1
2990,1,62,922427,50,aumento,paragrafo 1
2991,1,62,922431,50,aumento,paragrafo 1
2992,1,62,922435,50,aumento,paragrafo 1
2993,1,62,922439,50,aumento,paragrafo 1
2994,1,62,922424,50,aumento,paragrafo 1
2995,1,62,922428,50,aumento,paragrafo 1
2996,1,62,922432,50,aumento,paragrafo 1
2997,1,62,922436,50,aumento,paragrafo 1
2998,1,62,922440,50,aumento,paragrafo 1
2999,1,62,922100,50,aumento,paragrafo 1
3000,1,62,922200,50,aumento,paragrafo 1
3001,1,62,922610,50,aumento,paragrafo 1
3002,1,62,922603,50,aumento,paragrafo 1
3003,1,62,922605,50,aumento,paragrafo 1
3004,1,62,922601,50,aumento,paragrafo 1
3005,1,62,922604,50,aumento,paragrafo 1
3006,1,62,922606,50,aumento,paragrafo 1
3007,1,62,922602,50,aumento,paragrafo 1
3008,1,62,992502,50,aumento,paragrafo 1
3009,1,62,992503,50,aumento,paragrafo 1
3010,1,62,992504,50,aumento,paragrafo 1
3011,1,62,992505,50,aumento,paragrafo 1
3012,1,62,992501,50,aumento,paragrafo 1
3013,1,62,923101,50,aumento,paragrafo 1
3014,1,62,923102,50,aumento,paragrafo 1
3015,1,62,893910,50,aumento,paragrafo 1
3016,1,62,901407,50,aumento,paragrafo 1
3017,1,62,991201,50,aumento,paragrafo 1
3018,1,62,890208,50,aumento,paragrafo 1
3019,1,62,890308,50,aumento,paragrafo 1
3020,1,62,943101,50,aumento,paragrafo 1
3021,1,62,943102,50,aumento,paragrafo 1
3022,1,62,944201,50,aumento,paragrafo 1
3023,1,62,944202,50,aumento,paragrafo 1
3024,1,62,944001,50,aumento,paragrafo 1
3025,1,62,944002,50,aumento,paragrafo 1
3026,1,62,944101,50,aumento,paragrafo 1
3027,1,62,944102,50,aumento,paragrafo 1
3028,1,62,940700,50,aumento,paragrafo 1
3029,1,62,940200,50,aumento,paragrafo 1
3030,1,62,940100,50,aumento,paragrafo 1
3031,1,62,942600,50,aumento,paragrafo 1
3032,1,62,890204,50,aumento,paragrafo 1
3033,1,62,890304,50,aumento,paragrafo 1
3034,1,62,890404,50,aumento,paragrafo 1
3035,1,62,890203,50,aumento,paragrafo 1
3036,1,62,890303,50,aumento,paragrafo 1
3037,1,62,890703,50,aumento,paragrafo 1
3038,1,62,890704,50,aumento,paragrafo 1
3039,1,62,870451,50,aumento,paragrafo 1
3040,1,62,870452,50,aumento,paragrafo 1
3041,1,62,870453,50,aumento,paragrafo 1
3042,1,62,870454,50,aumento,paragrafo 1
3043,1,62,870455,50,aumento,paragrafo 1
3044,1,62,870460,50,aumento,paragrafo 1
3045,1,62,870440,50,aumento,paragrafo 1
3046,1,62,893101,50,aumento,paragrafo 1
3047,1,62,893102,50,aumento,paragrafo 1
3048,1,62,893104,50,aumento,paragrafo 1
3049,1,62,232101,50,aumento,paragrafo 1
3050,1,62,232102,50,aumento,paragrafo 1
3051,1,62,232103,50,aumento,paragrafo 1
3052,1,62,232300,50,aumento,paragrafo 1
3053,1,62,997300,50,aumento,paragrafo 1
3054,1,62,242102,50,aumento,paragrafo 1
3055,1,62,243400,50,aumento,paragrafo 1
3056,1,62,240300,50,aumento,paragrafo 1
3057,1,62,237200,50,aumento,paragrafo 1
3058,1,62,237301,50,aumento,paragrafo 1
3059,1,62,237302,50,aumento,paragrafo 1
3060,1,62,237303,50,aumento,paragrafo 1
3061,1,62,237401,50,aumento,paragrafo 1
3062,1,62,242202,50,aumento,paragrafo 1
3063,1,62,893106,50,aumento,paragrafo 1
3064,1,62,247100,50,aumento,paragrafo 1
3065,1,62,893108,50,aumento,paragrafo 1
3066,1,62,893107,50,aumento,paragrafo 1
3067,1,62,230101,50,aumento,paragrafo 1
3068,1,62,230102,50,aumento,paragrafo 1
3069,1,62,231100,50,aumento,paragrafo 1
3070,1,62,231200,50,aumento,paragrafo 1
3071,1,62,231500,50,aumento,paragrafo 1
3072,1,62,245100,50,aumento,paragrafo 1
3073,1,62,274902,50,aumento,paragrafo 1
3074,1,62,768110,50,aumento,paragrafo 1
3075,1,62,249100,50,aumento,paragrafo 1
3076,1,62,235100,50,aumento,paragrafo 1
3077,1,62,243500,50,aumento,paragrafo 1
3078,1,62,231300,50,aumento,paragrafo 1
3079,1,62,231301,50,aumento,paragrafo 1
3080,1,62,231302,50,aumento,paragrafo 1
3081,1,62,231400,50,aumento,paragrafo 1
3082,1,62,234202,50,aumento,paragrafo 1
3083,1,62,234401,50,aumento,paragrafo 1
3084,1,62,234402,50,aumento,paragrafo 1
3085,1,62,234204,50,aumento,paragrafo 1
3086,1,62,247401,50,aumento,paragrafo 1
3087,1,62,247402,50,aumento,paragrafo 1
3088,1,62,234203,50,aumento,paragrafo 1
3089,1,62,248200,50,aumento,paragrafo 1
3090,1,62,234104,50,aumento,paragrafo 1
3091,1,62,234101,50,aumento,paragrafo 1
3092,1,62,234102,50,aumento,paragrafo 1
3093,1,62,237304,50,aumento,paragrafo 1
3094,1,62,237305,50,aumento,paragrafo 1
3095,1,62,230201,50,aumento,paragrafo 1
3096,1,62,230202,50,aumento,paragrafo 1
3097,1,62,997105,50,aumento,paragrafo 1
3098,1,62,237101,50,aumento,paragrafo 1
3099,1,62,234103,50,aumento,paragrafo 1
3100,1,62,990212,50,aumento,paragrafo 1
3101,1,62,997103,50,aumento,paragrafo 1
3102,1,62,997104,50,aumento,paragrafo 1
3103,1,62,997310,50,aumento,paragrafo 1
3104,1,62,997101,50,aumento,paragrafo 1
3105,1,62,997102,50,aumento,paragrafo 1
3106,1,62,M36000,50,aumento,paragrafo 1
3107,1,62,M36001,50,aumento,paragrafo 1
3108,1,62,673210,50,aumento,paragrafo 1
3109,1,62,673110,50,aumento,paragrafo 1
3110,1,62,673310,50,aumento,paragrafo 1
3111,1,62,962300,50,aumento,paragrafo 1
3112,1,62,897011,50,aumento,paragrafo 1
3113,1,62,897012,50,aumento,paragrafo 1
3114,1,62,700100,50,aumento,paragrafo 1
3115,1,62,697100,50,aumento,paragrafo 1
3116,1,62,977100,50,aumento,paragrafo 1
3117,1,62,758100,50,aumento,paragrafo 1
3118,1,62,961400,50,aumento,paragrafo 1
3119,1,62,668100,50,aumento,paragrafo 1
3120,1,62,861801,50,aumento,paragrafo 1
3121,1,62,861203,50,aumento,paragrafo 1
3122,1,62,681602,50,aumento,paragrafo 1
3123,1,62,912010,50,aumento,paragrafo 1
3124,1,62,752100,50,aumento,paragrafo 1
3125,1,62,819101,50,aumento,paragrafo 1
3126,1,62,829200,50,aumento,paragrafo 1
3127,1,62,839400,50,aumento,paragrafo 1
3128,1,62,839500,50,aumento,paragrafo 1
3129,1,62,768600,50,aumento,paragrafo 1
3130,1,62,819200,50,aumento,paragrafo 1
3131,1,62,829400,50,aumento,paragrafo 1
3132,1,62,829500,50,aumento,paragrafo 1
3133,1,62,839600,50,aumento,paragrafo 1
3134,1,62,839700,50,aumento,paragrafo 1
3135,1,62,M37301,50,aumento,paragrafo 1
3136,1,62,935400,50,aumento,paragrafo 1
3137,1,62,971100,50,aumento,paragrafo 1
3138,1,62,971200,50,aumento,paragrafo 1
3139,1,62,971400,50,aumento,paragrafo 1
3140,1,62,978800,50,aumento,paragrafo 1
3141,1,62,982800,50,aumento,paragrafo 1
3142,1,62,982700,50,aumento,paragrafo 1
3143,1,62,982900,50,aumento,paragrafo 1
3144,1,62,935301,50,aumento,paragrafo 1
3145,1,62,935302,50,aumento,paragrafo 1
3146,1,62,935305,50,aumento,paragrafo 1
3147,1,62,935304,50,aumento,paragrafo 1
3148,1,62,935307,50,aumento,paragrafo 1
3149,1,62,935303,50,aumento,paragrafo 1
3150,1,62,935306,50,aumento,paragrafo 1
3151,1,62,542700,50,aumento,paragrafo 1
3152,1,62,549100,50,aumento,paragrafo 1
3153,1,62,389400,50,aumento,paragrafo 1
3154,1,62,970300,50,aumento,paragrafo 1
3155,1,62,970400,50,aumento,paragrafo 1
3156,1,62,970500,50,aumento,paragrafo 1
3157,1,62,389102,50,aumento,paragrafo 1
3158,1,62,861805,50,aumento,paragrafo 1
3159,1,62,389001,50,aumento,paragrafo 1
3160,1,62,389002,50,aumento,paragrafo 1
3161,1,62,549004,50,aumento,paragrafo 1
3162,1,62,960100,50,aumento,paragrafo 1
3163,1,62,960200,50,aumento,paragrafo 1
3164,1,62,960401,50,aumento,paragrafo 1
3165,1,62,960402,50,aumento,paragrafo 1
3166,1,62,972300,50,aumento,paragrafo 1
3167,1,62,973700,50,aumento,paragrafo 1
3168,1,62,974100,50,aumento,paragrafo 1
3169,1,62,399200,50,aumento,paragrafo 1
3170,1,62,60100,50,aumento,paragrafo 1
3171,1,62,509100,50,aumento,paragrafo 1
3172,1,62,502102,50,aumento,paragrafo 1
3173,1,62,510500,50,aumento,paragrafo 1
3174,1,62,524200,50,aumento,paragrafo 1
3175,1,62,509400,50,aumento,paragrafo 1
3176,1,62,559210,50,aumento,paragrafo 1
3177,1,62,559220,50,aumento,paragrafo 1
3178,1,62,559601,50,aumento,paragrafo 1
3179,1,62,590500,50,aumento,paragrafo 1
3180,1,62,652403,50,aumento,paragrafo 1
3181,1,62,659110,50,aumento,paragrafo 1
3182,1,62,669300,50,aumento,paragrafo 1
3183,1,62,770932,50,aumento,paragrafo 1
3184,1,62,M21520,50,aumento,paragrafo 1
3185,1,62,890206,50,aumento,paragrafo 1
3186,1,62,890306,50,aumento,paragrafo 1
3187,1,62,890402,50,aumento,paragrafo 1
3188,1,62,890209,50,aumento,paragrafo 1
3189,1,62,890309,50,aumento,paragrafo 1
3190,1,62,893902,50,aumento,paragrafo 1
3191,1,62,893903,50,aumento,paragrafo 1
3192,1,62,893901,50,aumento,paragrafo 1
3193,1,62,893909,50,aumento,paragrafo 1
3194,1,62,893200,50,aumento,paragrafo 1
3195,1,62,962200,50,aumento,paragrafo 1
3196,1,62,963100,50,aumento,paragrafo 1
3197,1,62,963300,50,aumento,paragrafo 1
3198,1,62,970100,50,aumento,paragrafo 1
3199,1,62,970200,50,aumento,paragrafo 1
3200,1,62,39500,50,aumento,paragrafo 1
3201,1,62,998302,50,aumento,paragrafo 1
3202,1,62,861803,50,aumento,paragrafo 1
3203,1,62,38100,50,aumento,paragrafo 1
3204,1,62,M37402,50,aumento,paragrafo 1
3205,1,62,861401,50,aumento,paragrafo 1
3206,1,62,861402,50,aumento,paragrafo 1
3207,1,62,861403,50,aumento,paragrafo 1
3208,1,62,82501,50,aumento,paragrafo 1
3209,1,62,273102,50,aumento,paragrafo 1
3210,1,62,182401,50,aumento,paragrafo 1
3211,1,62,861101,50,aumento,paragrafo 1
3212,1,62,862101,50,aumento,paragrafo 1
3213,1,62,310103,50,aumento,paragrafo 1
3214,1,62,310104,50,aumento,paragrafo 1
3215,1,62,429207,50,aumento,paragrafo 1
3216,1,62,861411,50,aumento,paragrafo 1
3217,1,62,863101,50,aumento,paragrafo 1
3218,1,62,863102,50,aumento,paragrafo 1
3219,1,62,931000,50,aumento,paragrafo 1
3220,1,62,938300,50,aumento,paragrafo 1
3221,1,62,937000,50,aumento,paragrafo 1
3222,1,62,939400,50,aumento,paragrafo 1
3223,1,62,933600,50,aumento,paragrafo 1
3224,1,62,954801,50,aumento,paragrafo 1
3225,1,75,890602,20,aumento,paragrafo 1
3226,1,76,761301,41395,suma,paragrafo 7
3227,1,76,791401,41395,suma,paragrafo 7
3228,1,76,798105,41395,suma,paragrafo 7
3229,1,76,799602,41395,suma,paragrafo 7
3230,1,76,799710,41395,suma,paragrafo 7
3231,1,76,802101,41395,suma,paragrafo 7
3232,1,76,802201,41395,suma,paragrafo 7
3233,1,76,802301,41395,suma,paragrafo 7
3234,1,76,802401,41395,suma,paragrafo 7
3235,1,76,802501,41395,suma,paragrafo 7
3236,1,76,802601,41395,suma,paragrafo 7
3237,1,76,802701,41395,suma,paragrafo 7
3238,1,76,802801,41395,suma,paragrafo 7
3239,1,76,804101,41395,suma,paragrafo 7
3240,1,76,804303,41395,suma,paragrafo 7
3241,1,76,804304,41395,suma,paragrafo 7
3242,1,76,804701,41395,suma,paragrafo 7
3243,1,76,805103,41395,suma,paragrafo 7
3244,1,76,805125,41395,suma,paragrafo 7
3245,1,76,805135,41395,suma,paragrafo 7
3246,1,76,806103,41395,suma,paragrafo 7
3247,1,76,806104,41395,suma,paragrafo 7
3248,1,76,807103,41395,suma,paragrafo 7
3249,1,76,807104,41395,suma,paragrafo 7
3250,1,76,807203,41395,suma,paragrafo 7
3251,1,76,807204,41395,suma,paragrafo 7
3252,1,76,807303,41395,suma,paragrafo 7
3253,1,76,807304,41395,suma,paragrafo 7
3254,1,76,807404,41395,suma,paragrafo 7
3255,1,76,807503,41395,suma,paragrafo 7
3256,1,76,807504,41395,suma,paragrafo 7
3257,1,76,807603,41395,suma,paragrafo 7
3258,1,76,807604,41395,suma,paragrafo 7
3259,1,76,807703,41395,suma,paragrafo 7
3260,1,76,807704,41395,suma,paragrafo 7
3261,1,76,808012,41395,suma,paragrafo 7
3262,1,76,808022,41395,suma,paragrafo 7
3263,1,76,808032,41395,suma,paragrafo 7
3264,1,76,808042,41395,suma,paragrafo 7
3265,1,76,808052,41395,suma,paragrafo 7
3266,1,76,808062,41395,suma,paragrafo 7
3267,1,76,808072,41395,suma,paragrafo 7
3268,1,76,808112,41395,suma,paragrafo 7
3269,1,76,808114,41395,suma,paragrafo 7
3270,1,76,808202,41395,suma,paragrafo 7
3271,1,76,808204,41395,suma,paragrafo 7
3272,1,76,808302,41395,suma,paragrafo 7
3273,1,76,808402,41395,suma,paragrafo 7
3274,1,76,808502,41395,suma,paragrafo 7
3275,1,76,808602,41395,suma,paragrafo 7
3276,1,76,808604,41395,suma,paragrafo 7
3277,1,76,808701,41395,suma,paragrafo 7
3278,1,76,808702,41395,suma,paragrafo 7
3279,1,76,808802,41395,suma,paragrafo 7
3280,1,76,811102,41395,suma,paragrafo 7
3281,1,76,812302,41395,suma,paragrafo 7
3282,1,76,812903,41395,suma,paragrafo 7
3283,1,76,814102,41395,suma,paragrafo 7
3284,1,76,814504,41395,suma,paragrafo 7
3285,1,76,814505,41395,suma,paragrafo 7
3286,1,76,814704,41395,suma,paragrafo 7
3287,1,76,814705,41395,suma,paragrafo 7
3288,1,76,814706,41395,suma,paragrafo 7
3289,1,76,814707,41395,suma,paragrafo 7
3290,1,76,814708,41395,suma,paragrafo 7
3291,1,76,814709,41395,suma,paragrafo 7
3292,1,76,814712,41395,suma,paragrafo 7
3293,1,76,814722,41395,suma,paragrafo 7
3294,1,76,814723,41395,suma,paragrafo 7
3295,1,76,814724,41395,suma,paragrafo 7
3296,1,76,814725,41395,suma,paragrafo 7
3297,1,76,814726,41395,suma,paragrafo 7
3298,1,76,814904,41395,suma,paragrafo 7
3299,1,76,814905,41395,suma,paragrafo 7
3300,1,76,814906,41395,suma,paragrafo 7
3301,1,76,817207,41395,suma,paragrafo 7
3302,1,76,818302,41395,suma,paragrafo 7
3303,1,76,818307,41395,suma,paragrafo 7
3304,1,76,818606,41395,suma,paragrafo 7
3305,1,76,819310,41395,suma,paragrafo 7
3306,1,76,819330,41395,suma,paragrafo 7
3307,1,76,835500,41395,suma,paragrafo 7
3308,1,76,838602,41395,suma,paragrafo 7
3309,1,76,468602,303995,suma,paragrafo 7
3310,1,76,501300,303995,suma,paragrafo 7
3311,1,76,502103,303995,suma,paragrafo 7
3312,1,76,512104,303995,suma,paragrafo 7
3313,1,76,541302,303995,suma,paragrafo 7
3314,1,76,542100,303995,suma,paragrafo 7
3315,1,76,545100,303995,suma,paragrafo 7
3316,1,76,549202,303995,suma,paragrafo 7
3317,1,76,595103,303995,suma,paragrafo 7
3318,1,76,651202,303995,suma,paragrafo 7
3319,1,76,652102,303995,suma,paragrafo 7
3320,1,76,652302,303995,suma,paragrafo 7
3321,1,76,652802,303995,suma,paragrafo 7
3322,1,76,652902,303995,suma,paragrafo 7
3323,1,76,653102,303995,suma,paragrafo 7
3324,1,76,655102,303995,suma,paragrafo 7
3325,1,76,657802,303995,suma,paragrafo 7
3326,1,76,660102,303995,suma,paragrafo 7
3327,1,76,661120,303995,suma,paragrafo 7
3328,1,76,666220,303995,suma,paragrafo 7
3329,1,76,667610,303995,suma,paragrafo 7
3330,1,76,669120,303995,suma,paragrafo 7
3331,1,76,669220,303995,suma,paragrafo 7
3332,1,76,669902,303995,suma,paragrafo 7
3333,1,76,681610,303995,suma,paragrafo 7
3334,1,76,682403,303995,suma,paragrafo 7
3335,1,76,684020,303995,suma,paragrafo 7
3336,1,76,691302,303995,suma,paragrafo 7
3337,1,76,579101,40000,suma,paragrafo 7
3338,1,76,579302,40000,suma,paragrafo 7
3339,1,76,580050,40000,suma,paragrafo 7
3340,1,76,583101,40000,suma,paragrafo 7
3341,1,76,583102,40000,suma,paragrafo 7
3342,1,76,587010,40000,suma,paragrafo 7
3343,1,76,588202,40000,suma,paragrafo 7
3344,1,76,598001,40000,suma,paragrafo 7
3345,1,76,599500,40000,suma,paragrafo 7
3346,1,76,600112,40000,suma,paragrafo 7
3347,1,76,579101,40000,suma,paragrafo 8
3348,1,76,579302,40000,suma,paragrafo 8
3349,1,76,580050,40000,suma,paragrafo 8
3350,1,76,583101,40000,suma,paragrafo 8
3351,1,76,583102,40000,suma,paragrafo 8
3352,1,76,587010,40000,suma,paragrafo 8
3353,1,76,588202,40000,suma,paragrafo 8
3354,1,76,598001,40000,suma,paragrafo 8
3355,1,76,599500,40000,suma,paragrafo 8
3356,1,76,600112,40000,suma,paragrafo 8
3357,1,78,905702,80,aumento,paragrafo 1
3358,1,78,906401,80,aumento,paragrafo 1
3359,1,78,903103,80,aumento,paragrafo 1
3360,1,78,903104,80,aumento,paragrafo 1
3361,1,78,903105,80,aumento,paragrafo 1
3362,1,78,903106,80,aumento,paragrafo 1
3363,1,78,903107,80,aumento,paragrafo 1
3364,1,78,903109,80,aumento,paragrafo 1
3365,1,78,903110,80,aumento,paragrafo 1
3366,1,78,903111,80,aumento,paragrafo 1
3367,1,78,908002,80,aumento,paragrafo 1
3368,1,78,903112,80,aumento,paragrafo 1
3369,1,78,906601,80,aumento,paragrafo 1
3370,1,78,E19014,80,aumento,paragrafo 1
3371,1,78,903801,80,aumento,paragrafo 1
3372,1,78,903802,80,aumento,paragrafo 1
3373,1,78,905201,80,aumento,paragrafo 1
3374,1,78,905202,80,aumento,paragrafo 1
3375,1,78,903113,80,aumento,paragrafo 1
3376,1,78,903101,80,aumento,paragrafo 1
3377,1,78,908701,80,aumento,paragrafo 1
3378,1,78,908001,80,aumento,paragrafo 1
3379,1,78,901201,80,aumento,paragrafo 1
3380,1,78,906101,80,aumento,paragrafo 1
3381,1,78,903401,80,aumento,paragrafo 1
3382,1,78,906203,80,aumento,paragrafo 1
3383,1,78,906901,80,aumento,paragrafo 1
3384,1,78,902002,80,aumento,paragrafo 1
3385,1,78,902003,80,aumento,paragrafo 1
3386,1,78,903803,80,aumento,paragrafo 1
3387,1,78,903804,80,aumento,paragrafo 1
3388,1,78,905704,80,aumento,paragrafo 1
3389,1,78,905706,80,aumento,paragrafo 1
3390,1,78,905707,80,aumento,paragrafo 1
3391,1,78,903402,80,aumento,paragrafo 1
3392,1,78,904801,80,aumento,paragrafo 1
3393,1,78,904802,80,aumento,paragrafo 1
3394,1,78,903403,80,aumento,paragrafo 1
3395,1,78,903404,80,aumento,paragrafo 1
3396,1,78,903405,80,aumento,paragrafo 1
3397,1,78,903406,80,aumento,paragrafo 1
3398,1,78,903407,80,aumento,paragrafo 1
3399,1,78,E19051,80,aumento,paragrafo 1
3400,1,78,903001,80,aumento,paragrafo 1
3401,1,78,903002,80,aumento,paragrafo 1
3402,1,78,906602,80,aumento,paragrafo 1
3403,1,78,905403,80,aumento,paragrafo 1
3404,1,78,903805,80,aumento,paragrafo 1
3405,1,78,903806,80,aumento,paragrafo 1
3406,1,78,908103,80,aumento,paragrafo 1
3407,1,78,908104,80,aumento,paragrafo 1
3408,1,78,908105,80,aumento,paragrafo 1
3409,1,78,908106,80,aumento,paragrafo 1
3410,1,78,908101,80,aumento,paragrafo 1
3411,1,78,908102,80,aumento,paragrafo 1
3412,1,78,903602,80,aumento,paragrafo 1
3413,1,78,A32402,80,aumento,paragrafo 1
3414,1,78,A32401,80,aumento,paragrafo 1
3415,1,78,904803,80,aumento,paragrafo 1
3416,1,78,904501,80,aumento,paragrafo 1
3417,1,78,904502,80,aumento,paragrafo 1
3418,1,78,905302,80,aumento,paragrafo 1
3419,1,78,904001,80,aumento,paragrafo 1
3420,1,78,901001,80,aumento,paragrafo 1
3421,1,78,901002,80,aumento,paragrafo 1
3422,1,78,901003,80,aumento,paragrafo 1
3423,1,78,902004,80,aumento,paragrafo 1
3424,1,78,902005,80,aumento,paragrafo 1
3425,1,78,906903,80,aumento,paragrafo 1
3426,1,78,911004,80,aumento,paragrafo 1
3427,1,78,911005,80,aumento,paragrafo 1
3428,1,78,906406,80,aumento,paragrafo 1
3429,1,78,905304,80,aumento,paragrafo 1
3430,1,78,906001,80,aumento,paragrafo 1
3431,1,78,906002,80,aumento,paragrafo 1
3432,1,78,906603,80,aumento,paragrafo 1
3433,1,78,906604,80,aumento,paragrafo 1
3434,1,78,906605,80,aumento,paragrafo 1
3435,1,78,906606,80,aumento,paragrafo 1
3436,1,78,906610,80,aumento,paragrafo 1
3437,1,78,906611,80,aumento,paragrafo 1
3438,1,78,906612,80,aumento,paragrafo 1
3439,1,78,906613,80,aumento,paragrafo 1
3440,1,78,906303,80,aumento,paragrafo 1
3441,1,78,906304,80,aumento,paragrafo 1
3442,1,78,902006,80,aumento,paragrafo 1
3443,1,78,902007,80,aumento,paragrafo 1
3444,1,78,902008,80,aumento,paragrafo 1
3445,1,78,902009,80,aumento,paragrafo 1
3446,1,78,903411,80,aumento,paragrafo 1
3447,1,78,903412,80,aumento,paragrafo 1
3448,1,78,906305,80,aumento,paragrafo 1
3449,1,78,908702,80,aumento,paragrafo 1
3450,1,78,908703,80,aumento,paragrafo 1
3451,1,78,905709,80,aumento,paragrafo 1
3452,1,78,906102,80,aumento,paragrafo 1
3453,1,78,905711,80,aumento,paragrafo 1
3454,1,78,908201,80,aumento,paragrafo 1
3455,1,78,907001,80,aumento,paragrafo 1
3456,1,78,903808,80,aumento,paragrafo 1
3457,1,78,905204,80,aumento,paragrafo 1
3458,1,78,905306,80,aumento,paragrafo 1
3459,1,78,E19163,80,aumento,paragrafo 1
3460,1,78,906620,80,aumento,paragrafo 1
3461,1,78,908503,80,aumento,paragrafo 1
3462,1,78,908704,80,aumento,paragrafo 1
3463,1,78,901301,80,aumento,paragrafo 1
3464,1,78,903809,80,aumento,paragrafo 1
3465,1,78,905713,80,aumento,paragrafo 1
3466,1,78,906103,80,aumento,paragrafo 1
3467,1,78,906306,80,aumento,paragrafo 1
3468,1,78,901202,80,aumento,paragrafo 1
3469,1,78,906008,80,aumento,paragrafo 1
3470,1,78,906010,80,aumento,paragrafo 1
3471,1,78,901203,80,aumento,paragrafo 1
3472,1,78,906012,80,aumento,paragrafo 1
3473,1,78,906013,80,aumento,paragrafo 1
3474,1,78,905715,80,aumento,paragrafo 1
3475,1,78,903603,80,aumento,paragrafo 1
3476,1,78,903811,80,aumento,paragrafo 1
3477,1,78,903604,80,aumento,paragrafo 1
3478,1,78,903810,80,aumento,paragrafo 1
3479,1,78,906621,80,aumento,paragrafo 1
3480,1,78,903004,80,aumento,paragrafo 1
3481,1,78,903005,80,aumento,paragrafo 1
3482,1,78,906802,80,aumento,paragrafo 1
3483,1,78,906015,80,aumento,paragrafo 1
3484,1,78,905717,80,aumento,paragrafo 1
3485,1,78,903812,80,aumento,paragrafo 1
3486,1,78,905718,80,aumento,paragrafo 1
3487,1,78,905719,80,aumento,paragrafo 1
3488,1,78,905207,80,aumento,paragrafo 1
3489,1,78,908202,80,aumento,paragrafo 1
3490,1,78,908203,80,aumento,paragrafo 1
3491,1,78,906408,80,aumento,paragrafo 1
3492,1,78,906409,80,aumento,paragrafo 1
3493,1,78,903006,80,aumento,paragrafo 1
3494,1,78,903007,80,aumento,paragrafo 1
3495,1,78,903008,80,aumento,paragrafo 1
3496,1,78,902101,80,aumento,paragrafo 1
3497,1,78,906411,80,aumento,paragrafo 1
3498,1,78,906412,80,aumento,paragrafo 1
3499,1,78,906413,80,aumento,paragrafo 1
3500,1,78,903416,80,aumento,paragrafo 1
3501,1,78,903417,80,aumento,paragrafo 1
3502,1,78,904804,80,aumento,paragrafo 1
3503,1,78,906018,80,aumento,paragrafo 1
3504,1,78,906019,80,aumento,paragrafo 1
3505,1,78,906020,80,aumento,paragrafo 1
3506,1,78,906021,80,aumento,paragrafo 1
3507,1,78,906307,80,aumento,paragrafo 1
3508,1,78,906308,80,aumento,paragrafo 1
3509,1,78,905721,80,aumento,paragrafo 1
3510,1,78,905502,80,aumento,paragrafo 1
3511,1,78,906107,80,aumento,paragrafo 1
3512,1,78,906109,80,aumento,paragrafo 1
3513,1,78,906205,80,aumento,paragrafo 1
3514,1,78,906206,80,aumento,paragrafo 1
3515,1,78,906414,80,aumento,paragrafo 1
3516,1,78,906415,80,aumento,paragrafo 1
3517,1,78,M19217,80,aumento,paragrafo 1
3518,1,78,M19218,80,aumento,paragrafo 1
3519,1,78,903813,80,aumento,paragrafo 1
3520,1,78,903814,80,aumento,paragrafo 1
3521,1,78,905307,80,aumento,paragrafo 1
3522,1,78,901204,80,aumento,paragrafo 1
3523,1,78,901401,80,aumento,paragrafo 1
3524,1,78,905725,80,aumento,paragrafo 1
3525,1,78,905726,80,aumento,paragrafo 1
3526,1,78,906111,80,aumento,paragrafo 1
3527,1,78,903815,80,aumento,paragrafo 1
3528,1,78,903816,80,aumento,paragrafo 1
3529,1,78,903817,80,aumento,paragrafo 1
3530,1,78,903818,80,aumento,paragrafo 1
3531,1,78,903418,80,aumento,paragrafo 1
3532,1,78,903419,80,aumento,paragrafo 1
3533,1,78,903420,80,aumento,paragrafo 1
3534,1,78,901104,80,aumento,paragrafo 1
3535,1,78,901102,80,aumento,paragrafo 1
3536,1,78,901103,80,aumento,paragrafo 1
3537,1,78,901107,80,aumento,paragrafo 1
3538,1,78,901101,80,aumento,paragrafo 1
3539,1,78,901109,80,aumento,paragrafo 1
3540,1,78,M19249,80,aumento,paragrafo 1
