id;id_tarifario;codigo_cups;tipo_paragrafo
13899;2;36905;edad
13900;2;37101;edad
13901;2;37102;edad
13902;2;37103;edad
13903;2;37104;edad
13904;2;37105;edad
13905;2;37106;edad
13906;2;37107;edad
13907;2;37108;edad
13908;2;37109;edad
13909;2;37110;edad
13910;2;37111;edad
13911;2;37112;edad
13912;2;37113;edad
13913;2;37114;edad
13914;2;37115;edad
13915;2;37201;edad
13916;2;37202;edad
13917;2;37203;edad
13918;2;37204;edad
13919;2;37205;edad
13920;2;37206;edad
13921;2;37207;edad
13922;2;37208;edad
13923;2;37209;edad
13924;2;37210;edad
13925;2;37211;edad
13926;2;37301;edad
13927;2;37302;edad
13928;2;37303;edad
13929;2;37304;edad
13930;2;37305;edad
13931;2;37401;edad
13932;2;37402;edad
13933;2;37403;edad
13934;2;37404;edad
13935;2;37405;edad
13936;2;37406;edad
13937;2;37407;edad
13938;2;37501;edad
13939;2;37502;edad
13940;2;37601;edad
13941;2;37602;edad
13942;2;37603;edad
13943;2;37604;edad
13944;2;37605;edad
13945;2;37701;edad
13946;2;37702;edad
13947;2;37703;edad
13948;2;37704;edad
13949;2;37705;edad
13950;2;37706;edad
13951;2;37707;edad
13952;2;37708;edad
13953;2;37800;edad
13954;2;37801;edad
13955;2;37804;edad
13956;2;37805;edad
13957;2;37806;edad
13958;2;37807;edad
13959;2;37808;edad
13960;2;37809;edad
13961;2;37810;edad
13962;2;37811;edad
13963;2;37812;edad
13964;2;37820;edad
13965;2;37821;edad
13966;2;37822;edad
13967;2;37901;edad
13968;2;37902;edad
13969;2;37903;edad
13970;2;37904;edad
13971;2;37906;edad
13972;2;37907;edad
13973;2;37908;edad
13974;2;37909;edad
13975;2;37910;edad
13976;2;37911;edad
13977;2;37912;edad
13978;2;37913;edad
13979;2;37914;edad
13980;2;37915;edad
13981;2;37916;edad
13982;2;37917;edad
13983;2;38111;edad
13984;2;38112;edad
13985;2;38113;edad
13986;2;38114;edad
13987;2;38121;edad
13988;2;38122;edad
13989;2;38123;edad
13990;2;38124;edad
13991;2;38131;edad
13992;2;38132;edad
13993;2;38133;edad
13994;2;38134;edad
13995;2;38221;edad
13996;2;38222;edad
13997;2;38223;edad
13998;2;38224;edad
13999;2;38225;edad
14000;2;38231;edad
14001;2;38232;edad
14002;2;38233;edad
14003;2;38234;edad
14004;2;38235;edad
14005;2;38261;edad
14006;2;38262;edad
14007;2;38263;edad
14008;2;38264;edad
14009;2;38271;edad
14010;2;38272;edad
14011;2;38273;edad
14012;2;38274;edad
14013;2;38325;edad
14014;2;38435;edad
14015;2;38525;edad
14016;2;38625;edad
14017;2;38635;edad
14018;2;38715;edad
14019;2;38725;edad
14020;2;38735;edad
14021;2;38825;edad
14022;2;38826;edad
14023;2;38915;edad
14024;2;38925;edad
14025;2;38935;edad
14026;2;39101;edad
14027;2;39104;edad
14028;2;39105;edad
14029;2;39106;edad
14030;2;39107;edad
14031;2;39108;edad
14032;2;39109;edad
14033;2;39110;edad
14034;2;39111;edad
14035;2;39112;edad
14036;2;39113;edad
14037;2;39114;edad
14038;2;39115;edad
14039;2;39116;edad
14040;2;39117;edad
14041;2;39118;edad
14042;2;39119;edad
14043;2;39120;edad
14044;2;39121;edad
14045;2;39122;edad
14046;2;39123;edad
14047;2;39124;edad
14048;2;39125;edad
14049;2;39126;edad
14050;2;39127;edad
14051;2;39128;edad
14052;2;39129;edad
14053;2;39130;edad
14054;2;39131;edad
14055;2;39132;edad
14056;2;39133;edad
14057;2;39134;edad
14058;2;39135;edad
14059;2;39136;edad
14060;2;39137;edad
14061;2;39138;edad
14062;2;39139;edad
14063;2;39140;edad
14064;2;39141;edad
14065;2;39142;edad
14066;2;39143;edad
14067;2;39144;edad
14068;2;39146;edad
14069;2;39147;edad
14070;2;39149;edad
14071;2;39150;edad
14072;2;39154;edad
14073;2;39201;edad
14074;2;39202;edad
14075;2;39203;edad
14076;2;39204;edad
14077;2;39205;edad
14078;2;39206;edad
14079;2;39207;edad
14080;2;39208;edad
14081;2;39300;edad
14082;2;39315;edad
14083;2;39316;edad
14084;2;39317;edad
14085;2;39318;edad
14086;2;39319;edad
14087;2;39320;edad
14088;2;39321;edad
14089;2;39322;edad
14090;2;39323;edad
14091;2;39324;edad
14092;2;39325;edad
14093;2;39326;edad
14094;2;39327;edad
14095;2;39401;edad
14096;2;39402;edad
14097;2;39403;edad
14098;2;39404;edad
14099;2;39405;edad
14100;2;39406;edad
14101;2;39407;edad
14102;2;39408;edad
14103;2;39409;edad
14104;2;39410;edad
14105;2;39411;edad
14106;2;39501;edad
14107;2;39502;edad
14108;2;39503;edad
14109;2;39504;edad
14110;2;39505;edad
14111;2;39506;edad
14112;2;39507;edad
14113;2;39508;edad
14114;2;39512;edad
14115;2;39514;edad
14116;2;39515;edad
14117;2;39516;edad
14118;2;39522;edad
14119;2;39523;edad
14120;2;39524;edad
14121;2;39601;edad
14122;2;39602;edad
14123;2;39603;edad
14124;2;39604;edad
14125;2;39605;edad
14126;2;39606;edad
14127;2;39607;edad
14128;2;39608;edad
14129;2;39701;edad
14130;2;39702;edad
14131;2;39703;edad
14132;2;39704;edad
14133;2;39705;edad
14134;2;39706;edad
14135;2;39707;edad
14136;2;39708;edad
14137;2;39801;edad
14138;2;39802;edad
14139;2;39803;edad
14140;2;39804;edad
14141;2;39805;edad
14142;2;39806;edad
14143;2;39807;edad
14144;2;39808;edad
14145;2;39901;edad
14146;2;39902;edad
14147;2;39903;edad
14148;2;39904;edad
14149;2;39905;edad
14150;2;39906;edad
14151;2;39907;edad
14152;2;39908;edad
14153;2;40101;edad
14154;2;40102;edad
14155;2;40103;edad
14156;2;40104;edad
14157;2;40106;edad
14158;2;40107;edad
14159;2;40108;edad
14160;2;40109;edad
14161;2;40110;edad
14162;2;40111;edad
14163;2;40112;edad
14164;2;40120;edad
14165;2;40121;edad
14166;2;40130;edad
14167;2;40131;edad
14168;2;40201;edad
14169;2;40202;edad
14170;2;40203;edad
14171;2;40301;edad
14172;2;40401;edad
14173;2;40402;edad
14174;2;40403;edad
14175;2;40404;edad
14176;2;40405;edad
14177;2;40406;edad
14178;2;40407;edad
14179;2;40408;edad
14180;2;40409;edad
14181;2;40410;edad
14182;2;40411;edad
14183;2;40412;edad
14184;2;40413;edad
14185;2;40414;edad
14186;2;40415;edad
14187;2;40416;edad
14188;2;40417;edad
14189;2;40418;edad
14190;2;40419;edad
14191;2;40420;edad
14192;2;40421;edad
14193;2;40422;edad
14194;2;40423;edad
14195;2;40424;edad
14196;2;40425;edad
14197;2;40426;edad
14198;2;40427;edad
14199;2;40428;edad
14200;2;40429;edad
14201;2;40430;edad
14202;2;40431;edad
14203;2;40432;edad
14204;2;40433;edad
14205;2;40434;edad
14206;2;40435;edad
14207;2;40436;edad
14208;2;40448;edad
14209;2;40449;edad
14210;2;40450;edad
14211;2;40460;edad
14212;2;40461;edad
14213;2;40462;edad
14214;2;40463;edad
14215;2;40464;edad
14216;2;40465;edad
14217;2;40466;edad
14218;2;40467;edad
14219;2;40470;edad
14220;2;40471;edad
14221;2;40472;edad
14222;2;40473;edad
14223;2;40474;edad
14224;2;40475;edad
14225;2;40476;edad
14226;2;40477;edad
14227;2;40478;edad
14228;2;40479;edad
14229;2;40480;edad
14230;2;40481;edad
14231;2;40482;edad
14232;2;40483;edad
14233;2;40484;edad
14234;2;40485;edad
14235;2;40486;edad
14236;2;40487;edad
14237;2;40488;edad
14238;2;40489;edad
14239;2;40490;edad
14240;2;40491;edad
14241;2;40492;edad
14242;2;40493;edad
14243;2;40494;edad
14244;2;40495;edad
14245;2;40496;edad
14246;2;40500;edad
14247;2;40501;edad
14248;2;40502;edad
14249;2;40503;edad
14250;2;40504;edad
14251;2;40505;edad
14252;2;40506;edad
14253;2;40507;edad
14254;2;40508;edad
14255;2;40509;edad
14256;2;40510;edad
14257;2;40511;edad
14258;2;40512;edad
14259;2;40513;edad
14260;2;40514;edad
14261;2;40515;edad
14262;2;40516;edad
14263;2;40517;edad
14264;2;40518;edad
14265;2;40519;edad
14266;2;40520;edad
14267;2;40521;edad
14268;2;40522;edad
14269;2;40523;edad
14270;2;40524;edad
14271;2;40525;edad
14272;2;40526;edad
14273;2;40527;edad
14274;2;40530;edad
14275;2;40531;edad
14276;2;40532;edad
14277;2;40533;edad
14278;2;40534;edad
14279;2;40535;edad
14280;2;40536;edad
14281;2;40537;edad
14282;2;40538;edad
14283;2;40539;edad
14284;2;40540;edad
14285;2;40541;edad
14286;2;40550;edad
14287;2;40551;edad
14288;2;40552;edad
14289;2;40553;edad
14290;2;40554;edad
14291;2;40555;edad
14292;2;40556;edad
14293;2;40557;edad
14294;2;40558;edad
14295;2;40559;edad
14296;2;40560;edad
14297;2;40561;edad
14298;2;40562;edad
14299;2;40563;edad
14300;2;40564;edad
14301;2;40565;edad
14302;2;40566;edad
14303;2;40567;edad
14304;2;40568;edad
14305;2;40569;edad
14306;2;40580;edad
14307;2;40581;edad
14308;2;40582;edad
14309;2;40583;edad
14310;2;40584;edad
14311;2;40585;edad
14312;2;40586;edad
14313;2;40587;edad
14314;2;40588;edad
14315;2;40589;edad
14316;2;40590;edad
14317;2;40592;edad
14318;2;40593;edad
14319;2;40650;edad
14320;2;40651;edad
14321;2;40652;edad
14322;2;40653;edad
14323;2;40654;edad
14324;2;40655;edad
14325;2;40656;edad
14326;2;40657;edad
14327;2;40658;edad
14328;2;40659;edad
14329;2;40660;edad
14330;2;40661;edad
14331;2;40662;edad
14332;2;40663;edad
14333;2;40664;edad
14334;2;40665;edad
14335;2;40666;edad
14336;2;40667;edad
14337;2;40668;edad
14338;2;40669;edad
14339;2;40670;edad
14340;2;40671;edad
14341;2;40672;edad
14342;2;40673;edad
14343;2;40674;edad
14344;2;40675;edad
14345;2;40676;edad
14346;2;40677;edad
14347;2;40678;edad
14348;2;40679;edad
14349;2;40680;edad
14350;2;40681;edad
14351;2;40682;edad
14352;2;40683;edad
14353;2;40684;edad
14354;2;40685;edad
14355;2;40686;edad
14356;2;40700;edad
14357;2;40701;edad
14358;2;40702;edad
14359;2;40703;edad
14360;2;40704;edad
14361;2;40705;edad
14362;2;40706;edad
14363;2;40707;edad
14364;2;40708;edad
14365;2;40709;edad
14366;2;40710;edad
14367;2;40711;edad
14368;2;40712;edad
14369;2;40713;edad
14370;2;40729;edad
14371;2;40730;edad
14372;2;40731;edad
14373;2;40732;edad
14374;2;40733;edad
14375;2;40734;edad
14376;2;40740;edad
14377;2;40760;edad
14378;2;40761;edad
14379;2;40762;edad
14380;2;40763;edad
14381;2;40765;edad
14382;2;40766;edad
14383;2;40768;edad
14384;2;40769;edad
14385;2;40770;edad
14386;2;40771;edad
14387;2;40775;edad
14388;2;40776;edad
14389;2;40777;edad
14390;2;50011;edad
14391;2;50012;edad
14392;2;50021;edad
14393;2;50022;edad
14394;2;50031;edad
14395;2;50032;edad
14396;2;50033;edad
14397;2;50034;edad
14398;2;50035;edad
14399;2;50041;edad
14400;2;50051;edad
14401;2;50052;edad
14402;2;55021;edad
14403;2;55031;edad
14404;2;55032;edad
14405;2;55033;edad
14406;2;55034;edad
14407;2;55041;edad
14408;2;55051;edad
14409;2;55071;edad
14410;2;56021;edad
14411;2;56031;edad
14412;2;56032;edad
14413;2;56051;edad
14414;2;56052;edad
14415;2;56071;edad
14416;2;56073;edad
14417;2;60031;edad
14418;2;60051;edad
14419;2;60052;edad
14420;2;60071;edad
14421;2;75071;edad
14422;2;75072;edad
14423;2;75081;edad
14424;2;75082;edad
14425;2;75083;edad
14426;2;75091;edad
14427;2;75102;edad
14428;2;75103;edad
14429;2;75104;edad
14430;2;75105;edad
14431;2;75111;edad
14432;2;75112;edad
14433;2;75113;edad
14434;2;80071;edad
14435;2;80072;edad
14436;2;80091;edad
14437;2;80101;edad
14438;2;80102;edad
14439;2;80103;edad
14440;2;80104;edad
14441;2;80106;edad
14442;2;80121;edad
14443;2;80122;edad
14444;2;80131;edad
14445;2;90141;edad
14446;2;90142;edad
14447;2;90143;edad
14448;2;211101;edad
14449;2;211102;edad
14450;2;211105;edad
14451;2;211106;edad
14452;2;211107;edad
14453;2;211108;edad
14454;2;211109;edad
14455;2;211112;edad
14456;2;211113;edad
14457;2;211120;edad
14458;2;211121;edad
14459;2;211122;edad
14460;2;211123;edad
14461;2;211124;edad
14462;2;211125;edad
14463;2;211126;edad
14464;2;211127;edad
14465;2;211128;edad
14466;2;211133;edad
14467;2;211141;edad
14468;2;211142;edad
14469;2;211143;edad
14470;2;211144;edad
14471;2;211146;edad
14472;2;211201;edad
14473;2;211202;edad
14474;2;211203;edad
14475;2;211205;edad
14476;2;211210;edad
14477;2;211301;edad
14478;2;211302;edad
14479;2;212103;edad
14480;2;212104;edad
14481;2;212110;edad
14482;2;212111;edad
14483;2;212114;edad
14484;2;212129;edad
14485;2;212130;edad
14486;2;212131;edad
14487;2;212132;edad
14488;2;212145;edad
14489;2;212147;edad
14490;2;212204;edad
14491;2;212206;edad
14492;2;212207;edad
14493;2;212208;edad
14494;2;212211;edad
14495;2;212303;edad
14496;2;212304;edad
14497;2;212305;edad
14498;2;212320;edad
14499;2;212321;edad
14500;2;212322;edad
14501;2;212323;edad
14502;2;212324;edad
14503;2;212325;edad
14504;2;212326;edad
14505;2;212327;edad
14506;2;212330;edad
14507;2;212331;edad
14508;2;212332;edad
14509;2;212333;edad
14510;2;212334;edad
14511;2;212335;edad
14512;2;212336;edad
14513;2;212337;edad
14514;2;212338;edad
14515;2;212440;edad
14516;2;212441;edad
14517;2;212442;edad
14518;2;212443;edad
14519;2;212444;edad
14520;2;212453;edad
14521;2;212454;edad
14522;2;212455;edad
14523;2;212456;edad
14524;2;212457;edad
14525;2;212458;edad
14526;2;212459;edad
14527;2;212466;edad
14528;2;212468;edad
14529;2;212701;edad
14530;2;212702;edad
14531;2;213400;edad
14532;2;213401;edad
14533;2;213402;edad
14534;2;213403;edad
14535;2;213404;edad
14536;2;213405;edad
14537;2;213406;edad
14538;2;213407;edad
14539;2;213408;edad
14540;2;213409;edad
14541;2;213410;edad
14542;2;213411;edad
14543;2;213412;edad
14544;2;213413;edad
14545;2;213414;edad
14546;2;213415;edad
14547;2;213416;edad
14548;2;213417;edad
14549;2;213418;edad
14550;2;213419;edad
14551;2;213420;edad
14552;2;213421;edad
14553;2;213422;edad
14554;2;213423;edad
14555;2;213424;edad
14556;2;213425;edad
14557;2;213426;edad
14558;2;213427;edad
14559;2;213428;edad
14560;2;213429;edad
14561;2;213430;edad
14562;2;213431;edad
14563;2;213432;edad
14564;2;213433;edad
14565;2;213434;edad
14566;2;213435;edad
14567;2;213436;edad
14568;2;213438;edad
14569;2;213439;edad
14570;2;213445;edad
14571;2;213446;edad
14572;2;213447;edad
14573;2;213448;edad
14574;2;213449;edad
14575;2;213450;edad
14576;2;213451;edad
14577;2;213452;edad
14578;2;213460;edad
14579;2;213461;edad
14580;2;213462;edad
14581;2;213463;edad
14582;2;213464;edad
14583;2;213465;edad
14584;2;213467;edad
14585;2;213469;edad
14586;2;213470;edad
14587;2;213471;edad
14588;2;213472;edad
14589;2;213473;edad
14590;2;213474;edad
14591;2;213501;edad
14592;2;213502;edad
14593;2;213503;edad
14594;2;213504;edad
14595;2;213505;edad
14596;2;213601;edad
14597;2;213602;edad
14598;2;213603;edad
14599;2;213604;edad
14600;2;213605;edad
14601;2;213606;edad
14602;2;213607;edad
14603;2;213608;edad
14604;2;213609;edad
14605;2;213610;edad
14606;2;213611;edad
14607;2;213612;edad
14608;2;213613;edad
14609;2;213614;edad
14610;2;213615;edad
14611;2;213616;edad
14612;2;213617;edad
14613;2;213618;edad
14614;2;213619;edad
14615;2;213620;edad
14616;2;213621;edad
14617;2;213622;edad
14618;2;213623;edad
14619;2;213624;edad
14620;2;213625;edad
14621;2;213626;edad
14622;2;213627;edad
14623;2;213628;edad
14624;2;311100;edad
14625;2;311101;edad
14626;2;311103;edad
14627;2;311104;edad
14628;2;311107;edad
14629;2;311108;edad
14630;2;311112;edad
14631;2;311113;edad
14632;2;311114;edad
14633;2;311115;edad
14634;2;311116;edad
14635;2;311117;edad
14636;2;311118;edad
14637;2;311119;edad
14638;2;311125;edad
14639;2;312102;edad
14640;2;312106;edad
14641;2;312110;edad
14642;2;312111;edad
14643;2;312124;edad
14644;2;312230;edad
14645;2;312231;edad
14646;2;312232;edad
14647;2;312233;edad
14648;2;312234;edad
14649;2;312235;edad
14650;2;312236;edad
14651;2;312237;edad
14652;2;312238;edad
14653;2;312239;edad
14654;2;312240;edad
14655;2;312241;edad
14656;2;312242;edad
14657;2;312243;edad
14658;2;312244;edad
14659;2;312245;edad
14660;2;312246;edad
14661;2;312401;edad
14662;2;312402;edad
14663;2;312403;edad
14664;2;312404;edad
14665;2;312405;edad
14666;2;313120;edad
14667;2;313121;edad
14668;2;313122;edad
14669;2;313123;edad
14670;2;313126;edad
14671;2;313247;edad
14672;2;313248;edad
14673;2;313301;edad
14674;2;313302;edad
14675;2;313303;edad
14676;2;313304;edad
14677;2;313305;edad
14678;2;313306;edad
14679;2;313307;edad
14680;2;313308;edad
14681;2;313309;edad
14682;2;313310;edad
14683;2;313311;edad
14684;2;313312;edad
14685;2;313313;edad
14686;2;313314;edad
14687;2;313315;edad
14688;2;313317;edad
14689;2;313318;edad
14690;2;313319;edad
14691;2;313320;edad
14692;2;313321;edad
14693;2;313322;edad
14694;2;1911090;edad
14695;2;1911095;edad
14696;2;1911210;edad
14697;2;1911230;edad
14698;2;1911410;edad
14699;2;1911420;edad
14700;2;1911460;edad
14701;2;1911480;edad
14702;2;1911490;edad
14703;2;1911530;edad
14704;2;1911540;edad
14705;2;1911700;edad
14706;2;1911720;edad
14707;2;1911730;edad
14708;2;1911740;edad
14709;2;1911750;edad
14710;2;1911760;edad
14711;2;1911770;edad
14712;2;1911780;edad
14713;2;1911790;edad
14714;2;1911820;edad
14715;2;1911840;edad
14716;2;1911850;edad
14717;2;1911880;edad
14718;2;1912090;edad
14719;2;1912280;edad
14720;2;1912430;edad
14721;2;1912500;edad
14722;2;1912520;edad
14723;2;1912730;edad
14724;2;1912735;edad
14725;2;1912740;edad
14726;2;1912750;edad
14727;2;1912755;edad
14728;2;1912900;edad
14729;2;1913000;edad
14730;2;1913010;edad
14731;2;1913020;edad
14732;2;1913030;edad
14733;2;1913031;edad
14734;2;1913040;edad
14735;2;1913050;edad
14736;2;1913060;edad
14737;2;1913070;edad
14738;2;1913080;edad
14739;2;1913090;edad
14740;2;1913160;edad
14741;2;1913930;edad
14742;2;1914630;edad
14743;2;1914770;edad
14744;2;1914780;edad
14745;2;1914810;edad
14746;2;1914860;edad
14747;2;1914930;edad
14748;2;1915280;edad
14749;2;1915310;edad
14750;2;1915780;edad
14751;2;1916255;edad
14752;2;1916270;edad
14753;2;1916330;edad
14754;2;1916380;edad
14755;2;1916390;edad
14756;2;1916500;edad
14757;2;1916510;edad
14758;2;1916520;edad
14759;2;1916628;edad
14760;2;1916630;edad
14761;2;1916640;edad
14762;2;1916795;edad
14763;2;1916800;edad
14764;2;1916820;edad
14765;2;1916869;edad
14766;2;1916907;edad
14767;2;1916909;edad
14768;2;1916910;edad
14769;2;1916986;edad
14770;2;1917020;edad
14771;2;1917110;edad
14772;2;1917310;edad
14773;2;1917320;edad
14774;2;1917330;edad
14775;2;1917340;edad
14776;2;1917345;edad
14777;2;1917350;edad
14778;2;1917360;edad
14779;2;1917380;edad
14780;2;1917390;edad
14781;2;1917420;edad
14782;2;1917440;edad
14783;2;1917450;edad
14784;2;1917460;edad
14785;2;1921060;edad
14786;2;1921080;edad
14787;2;1921150;edad
14788;2;1921160;edad
14789;2;1921190;edad
14790;2;1921220;edad
14791;2;1921345;edad
14792;2;1921350;edad
14793;2;1921370;edad
14794;2;1921704;edad
14795;2;1921707;edad
14796;2;1921710;edad
14797;2;1921765;edad
14798;2;1921800;edad
14799;2;1921810;edad
14800;2;1921860;edad
14801;2;1922096;edad
14802;2;1922100;edad
14803;2;1922110;edad
14804;2;1922140;edad
14805;2;1922210;edad
14806;2;1922260;edad
14807;2;1922290;edad
14808;2;1922320;edad
14809;2;1922410;edad
14810;2;1922420;edad
14811;2;1922490;edad
14812;2;1922530;edad
14813;2;1922540;edad
14814;2;1922650;edad
14815;2;1922660;edad
14816;2;1922670;edad
14817;2;1922700;edad
14818;2;1922710;edad
14819;2;1922770;edad
14820;2;1922790;edad
14821;2;1922820;edad
14822;2;1922830;edad
14823;2;1922840;edad
14824;2;1922970;edad
14825;2;1922980;edad
14826;2;1923140;edad
14827;2;1923160;edad
14828;2;1923910;edad
14829;2;1924270;edad
14830;2;1924570;edad
14831;2;1924650;edad
14832;2;1924660;edad
14833;2;1924670;edad
14834;2;1924693;edad
14835;2;1924697;edad
14836;2;1924700;edad
14837;2;1924710;edad
14838;2;1924720;edad
14839;2;1924800;edad
14840;2;1924820;edad
14841;2;1924830;edad
14842;2;1924840;edad
14843;2;1924880;edad
14844;2;1924910;edad
14845;2;1924912;edad
14846;2;1924940;edad
14847;2;1924960;edad
14848;2;1925375;edad
14849;2;1925378;edad
14850;2;1925380;edad
14851;2;1925460;edad
14852;2;1925470;edad
14853;2;1925490;edad
14854;2;1925500;edad
14855;2;1925560;edad
14856;2;1925570;edad
14857;2;1925580;edad
14858;2;1925590;edad
14859;2;1925600;edad
14860;2;1925610;edad
14861;2;1925620;edad
14862;2;1925630;edad
14863;2;1925650;edad
14864;2;1925775;edad
14865;2;1925800;edad
14866;2;1925920;edad
14867;2;1926340;edad
14868;2;1926350;edad
14869;2;1926360;edad
14870;2;1926370;edad
14871;2;1926450;edad
14872;2;1926460;edad
14873;2;1926470;edad
14874;2;1926480;edad
14875;2;1926485;edad
14876;2;1926600;edad
14877;2;1926610;edad
14878;2;1926650;edad
14879;2;1926660;edad
14880;2;1926725;edad
14881;2;1926728;edad
14882;2;1926740;edad
14883;2;1926750;edad
14884;2;1926850;edad
14885;2;1926860;edad
14886;2;1926865;edad
14887;2;1926880;edad
14888;2;1926895;edad
14889;2;1926940;edad
14890;2;1926970;edad
14891;2;1926984;edad
14892;2;1926988;edad
14893;2;1927010;edad
14894;2;1927030;edad
14895;2;1927120;edad
14896;2;1927145;edad
14897;2;1927150;edad
14898;2;1927170;edad
14899;2;1927200;edad
14900;2;1927205;edad
14901;2;1927400;edad
14902;2;1927410;edad
14903;2;1927430;edad
14904;2;1927470;edad
14905;2;1927480;edad
14906;2;1931020;edad
14907;2;1931030;edad
14908;2;1931040;edad
14909;2;1931050;edad
14910;2;1931070;edad
14911;2;1931100;edad
14912;2;1931110;edad
14913;2;1931120;edad
14914;2;1931130;edad
14915;2;1931135;edad
14916;2;1931140;edad
14917;2;1931180;edad
14918;2;1931240;edad
14919;2;1931250;edad
14920;2;1931260;edad
14921;2;1931270;edad
14922;2;1931280;edad
14923;2;1931290;edad
14924;2;1931300;edad
14925;2;1931310;edad
14926;2;1931320;edad
14927;2;1931330;edad
14928;2;1931340;edad
14929;2;1931360;edad
14930;2;1931380;edad
14931;2;1931390;edad
14932;2;1931400;edad
14933;2;1931430;edad
14934;2;1931440;edad
14935;2;1931450;edad
14936;2;1931500;edad
14937;2;1931510;edad
14938;2;1931520;edad
14939;2;1931550;edad
14940;2;1931560;edad
14941;2;1931570;edad
14942;2;1931580;edad
14943;2;1931590;edad
14944;2;1931630;edad
14945;2;1931640;edad
14946;2;1931650;edad
14947;2;1931660;edad
14948;2;1931670;edad
14949;2;1931680;edad
14950;2;1931690;edad
14951;2;1931775;edad
14952;2;1931778;edad
14953;2;1931815;edad
14954;2;1931830;edad
14955;2;1931870;edad
14956;2;1932010;edad
14957;2;1932020;edad
14958;2;1932030;edad
14959;2;1932040;edad
14960;2;1932050;edad
14961;2;1932055;edad
14962;2;1932060;edad
14963;2;1932070;edad
14964;2;1932080;edad
14965;2;1932083;edad
14966;2;1932085;edad
14967;2;1932087;edad
14968;2;1932088;edad
14969;2;1932093;edad
14970;2;1932115;edad
14971;2;1932120;edad
14972;2;1932130;edad
14973;2;1932150;edad
14974;2;1932160;edad
14975;2;1932170;edad
14976;2;1932175;edad
14977;2;1932180;edad
14978;2;1932190;edad
14979;2;1932195;edad
14980;2;1932200;edad
14981;2;1932220;edad
14982;2;1932230;edad
14983;2;1932240;edad
14984;2;1932250;edad
14985;2;1932253;edad
14986;2;1932255;edad
14987;2;1932257;edad
14988;2;1932263;edad
14989;2;1932265;edad
14990;2;1932270;edad
14991;2;1932273;edad
14992;2;1932283;edad
14993;2;1932300;edad
14994;2;1932305;edad
14995;2;1932310;edad
14996;2;1932330;edad
14997;2;1932335;edad
14998;2;1932340;edad
14999;2;1932350;edad
15000;2;1932360;edad
15001;2;1932370;edad
15002;2;1932380;edad
15003;2;1932390;edad
15004;2;1932393;edad
15005;2;1932396;edad
15006;2;1932400;edad
15007;2;1932425;edad
15008;2;1932440;edad
15009;2;1932450;edad
15010;2;1932460;edad
15011;2;1932470;edad
15012;2;1932475;edad
15013;2;1932480;edad
15014;2;1932510;edad
15015;2;1932515;edad
15016;2;1932518;edad
15017;2;1932550;edad
15018;2;1932555;edad
15019;2;1932560;edad
15020;2;1932570;edad
15021;2;1932580;edad
15022;2;1932590;edad
15023;2;1932600;edad
15024;2;1932610;edad
15025;2;1932620;edad
15026;2;1932630;edad
15027;2;1932640;edad
15028;2;1932665;edad
15029;2;1932675;edad
15030;2;1932680;edad
15031;2;1932690;edad
15032;2;1932705;edad
15033;2;1932720;edad
15034;2;1932760;edad
15035;2;1932780;edad
15036;2;1932800;edad
15037;2;1932810;edad
15038;2;1932850;edad
15039;2;1932860;edad
15040;2;1932870;edad
15041;2;1932880;edad
15042;2;1932890;edad
15043;2;1932895;edad
15044;2;1932898;edad
15045;2;1932910;edad
15046;2;1932915;edad
15047;2;1932930;edad
15048;2;1932940;edad
15049;2;1932950;edad
15050;2;1932960;edad
15051;2;1932985;edad
15052;2;1932990;edad
15053;2;1933100;edad
15054;2;1933110;edad
15055;2;1933115;edad
15056;2;1933120;edad
15057;2;1933130;edad
15058;2;1933134;edad
15059;2;1933137;edad
15060;2;1933150;edad
15061;2;1933165;edad
15062;2;1933168;edad
15063;2;1933170;edad
15064;2;1933173;edad
15065;2;1933180;edad
15066;2;1933210;edad
15067;2;1933230;edad
15068;2;1933240;edad
15069;2;1933250;edad
15070;2;1933260;edad
15071;2;1933265;edad
15072;2;1933270;edad
15073;2;1933280;edad
15074;2;1933290;edad
15075;2;1933300;edad
15076;2;1933310;edad
15077;2;1933320;edad
15078;2;1933335;edad
15079;2;1933336;edad
15080;2;1933338;edad
15081;2;1933345;edad
15082;2;1933350;edad
15083;2;1933360;edad
15084;2;1933370;edad
15085;2;1933385;edad
15086;2;1933400;edad
15087;2;1933420;edad
15088;2;1933430;edad
15089;2;1933432;edad
15090;2;1933433;edad
15091;2;1933435;edad
15092;2;1933436;edad
15093;2;1933438;edad
15094;2;1933444;edad
15095;2;1933447;edad
15096;2;1933450;edad
15097;2;1933457;edad
15098;2;1933460;edad
15099;2;1933470;edad
15100;2;1933480;edad
15101;2;1933490;edad
15102;2;1933494;edad
15103;2;1933497;edad
15104;2;1933500;edad
15105;2;1933510;edad
15106;2;1933520;edad
15107;2;1933525;edad
15108;2;1933530;edad
15109;2;1933533;edad
15110;2;1933536;edad
15111;2;1933538;edad
15112;2;1933540;edad
15113;2;1933543;edad
15114;2;1933546;edad
15115;2;1933548;edad
15116;2;1933550;edad
15117;2;1933555;edad
15118;2;1933565;edad
15119;2;1933570;edad
15120;2;1933576;edad
15121;2;1933580;edad
15122;2;1933590;edad
15123;2;1933600;edad
15124;2;1933610;edad
15125;2;1933615;edad
15126;2;1933620;edad
15127;2;1933625;edad
15128;2;1933630;edad
