pk_id_diagnostisco;pk_codido_diagnostico;descripcion_diagnostico;fk_id_tipo_origen;aplica_sexo
1383;D259;LEIOMIOMA DEL UTERO, SIN OTRA ESPECIFICACION;4;Femenino
1384;D260;TUMOR BENIGNO DEL CUELLO DEL UTERO;4;Femenino
1385;D261;TUMOR BENIGNO DEL CUERPO DEL UTERO;4;Femenino
1386;D267;TUMOR BENIGNO DE OTRAS PARTES ESPECIFICADAS DEL UTERO;4;Femenino
1387;D269;TUMOR BENIGNO DEL UTERO, PARTE NO ESPECIFICADA;4;Femenino
1388;D27;TUMOR BENIGNO DEL OVARIO;4;Femenino
1389;D280;TUMOR BENIGNO DE LA VULVA;4;Femenino
1390;D281;TUMOR BENIGNO DE LA VAGINA;4;Femenino
1391;D282;TUMOR BENIGNO DE LA TROMPA DE FALOPIO Y DE LOS LIGAMENTOS UTERINOS;4;Femenino
1392;D287;TUMOR BENIGNO DE OTROS SITIOS ESPECIFICADOS DE LOS ORGANOS GENITALES FEMENINOS;4;Femenino
1393;D289;TUMOR BENIGNO DE ORGANO GENITAL FEMENINO, SITIO NO ESPECIFICADO;4;Femenino
1394;D290;TUMOR BENIGNO DEL PENE;4;Masculino
1395;D291;TUMOR BENIGNO DE LA PROSTATA;4;Masculino
1396;D292;TUMOR BENIGNO DE LOS TESTICULOS;4;Masculino
1397;D293;TUMOR BENIGNO DEL EPIDIDIMO;4;Ambos
1398;D294;TUMOR BENIGNO DEL ESCROTO;4;Ambos
1399;D297;TUMOR BENIGNO DE OTROS ORGANOS GENITALES MASCULINOS;4;Ambos
1400;D299;TUMOR BENIGNO DE ORGANO GENITAL MASCULINO, SITIO NO ESPECIFICADO;4;Ambos
1401;D300;TUMOR BENIGNO DEL RIÛON;4;Ambos
1402;D301;TUMOR BENIGNO DE LA PELVIS RENAL;4;Ambos
1403;D302;TUMOR BENIGNO DEL URETER;4;Ambos
1404;D303;TUMOR BENIGNO DE LA VEJIGA;4;Ambos
1405;D304;TUMOR BENIGNO DE LA URETRA;4;Ambos
1406;D307;TUMOR BENIGNO DE OTROS ORGANOS URINARIOS;4;Ambos
1407;D309;TUMOR BENIGNO DE ORGANO URINARIO NO ESPECIFICADO;4;Ambos
1408;D310;TUMOR BENIGNO DE LA CONJUNTIVA;4;Ambos
1409;D311;TUMOR BENIGNO DE LA CORNEA;4;Ambos
1410;D312;TUMOR BENIGNO DE LA RETINA;4;Ambos
1411;D313;TUMOR BENIGNO DE LA COROIDES;4;Ambos
1412;D314;TUMOR BENIGNO DEL CUERPO CILIAR;4;Ambos
1413;D315;TUMOR BENIGNO DE LAS GLANDULAS Y DE LOS CONDUCTOS LAGRIMALES;4;Ambos
1414;D316;TUMOR BENIGNO DE LA ORBITA, PARTE NO ESPECIFICADA;4;Ambos
1415;D319;TUMOR BENIGNO DEL OJO, PARTE NO ESPECIFICADA;4;Ambos
1416;D320;TUMOR BENIGNO DE LAS MENINGES CEREBRALES;4;Ambos
1417;D321;TUMOR BENIGNO DE LAS MENINGES RAQUIDEAS;4;Ambos
1418;D329;TUMOR BENIGNO DE LAS MENINGES, PARTE NO ESPECIFICADA;4;Ambos
1419;D330;TUMOR BENIGNO DEL ENCEFALO, SUPRATENTORIAL;4;Ambos
1420;D331;TUMOR BENIGNO DEL ENCEFALO, INFRATENTORIAL;4;Ambos
1421;D332;TUMOR BENIGNO DE ENCEFALO, PARTE NO ESPECIFICADA;4;Ambos
1422;D333;TUMOR BENIGNO DE LOS NERVIOS CRANEALES;4;Ambos
1423;D334;TUMOR BENIGNO DE LA MEDULA ESPINAL;4;Ambos
1424;D337;TUMOR BENIGNO DE OTRAS PARTES ESPECIFICADAS DEL SISTEMA NERVIOSO CENTRAL;4;Ambos
1425;D339;TUMOR BENIGNO DEL SISTEMA NERVIOSO CENTRAL, SITIO NO ESPECIFICADO;4;Ambos
1426;D34;TUMOR BENIGNO DE LA GLANDULA TIROIDES;4;Ambos
1427;D350;TUMOR BENIGNO DE LA GLANDULA SUPRARRENAL;4;Ambos
1428;D351;TUMOR BENIGNO DE LA GLANDULA PARATIROIDES;4;Ambos
1429;D352;TUMOR BENIGNO DE LA HIPOFISIS;4;Ambos
1430;D353;TUMOR BENIGNO DEL CONDUCTO CRANEOFARINGEO;4;Ambos
1431;D354;TUMOR BENIGNO DE LA GLANDULA PINEAL;4;Ambos
1432;D355;TUMOR BENIGNO DEL CUERPO CAROTIDEO;4;Ambos
1433;D356;TUMOR BENIGNO DEL CUERPO AORTICO Y DE OTROS CUERPOS CROMAFINES;4;Ambos
1434;D357;TUMOR BENIGNO DE OTRAS GLANDULAS ENDOCRINAS ESPECIFICADAS;4;Ambos
1435;D358;TUMOR BENIGNO DE PLURIGLANDULAR;4;Ambos
1436;D359;TUMOR BENIGNO DE GLANDULA ENDOCRINA NO ESPECIFICADA;4;Ambos
1437;D360;TUMOR BENIGNO DE LOS GANGLIOS LINFATICOS;4;Ambos
1438;D361;TUMOR BENIGNO DE LOS NERVIOS PERIFERICOS Y DEL SISTEMA NERVIOSO AUTONOMO;4;Ambos
1439;D367;TUMOR BENIGNO DE OTROS SITIOS ESPECIFICADOS;4;Ambos
1440;D369;TUMOR BENIGNO DE SITIO NO ESPECIFICADO;4;Ambos
1441;D370;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL LABIO, DE LA CAVIDAD BUCAL Y DE LA FARINGE;4;Ambos
1442;D371;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL ESTOMAGO;4;Ambos
1443;D372;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL INTESTINO DELGADO;4;Ambos
1444;D373;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL APENDICE;4;Ambos
1445;D374;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL COLON;4;Ambos
1446;D375;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL RECTO;4;Ambos
1447;D376;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL HIGADO, DE LA VESICULA BILIAR Y DEL CONDUCTO BILIAR;4;Ambos
1448;D377;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS ORGANOS DIGESTIVOS ESPECIFICADOS;4;Ambos
1449;D379;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE ORGANOS DIGESTIVOS, SITIO NO ESPECIFICADO;4;Ambos
1450;D380;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LARINGE;4;Ambos
1451;D381;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA TRAQUEA, DE LOS BRONQUIOS Y DEL PULMON;4;Ambos
1452;D382;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA PLEURA;4;Ambos
1453;D383;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL MEDIASTINO;4;Ambos
1454;D384;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL TIMO;4;Ambos
1455;D385;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS ORGANOS RESPIRATORIOS Y DEL OIDO MEDIO;4;Ambos
1456;D386;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE ORGANOS RESPIRATORIOS, SITIO NO ESPECIFICADO;4;Ambos
1457;D390;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL UTERO;4;Femenino
1458;D391;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL OVARIO;4;Femenino
1459;D392;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA PLACENTA;4;Femenino
1460;D397;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS ORGANOS GENITALES FEMENINOS;4;Femenino
1461;D399;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE ORGANO GENITAL FEMENINO NO ESPECIFICADO;4;Femenino
1462;D400;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA PROSTATA;4;Masculino
1463;D401;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL TESTICULO;4;Masculino
1464;D407;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS ORGANOS GENITALES MASCULINOS;4;Ambos
1465;D409;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE ORGANO GENITAL MASCULINO NO ESPECIFICADO;4;Ambos
1466;D410;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL RIÛON;4;Ambos
1467;D411;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEC LA PELVIS RENAL;4;Ambos
1468;D412;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL URETER;4;Ambos
1469;D413;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA URETRA;4;Ambos
1470;D414;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA VEJIGA;4;Ambos
1471;D417;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS ORGANOS URINARIOS;4;Ambos
1472;D419;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE ORGANO URINARIO NO ESPECIFICADO;4;Ambos
1473;D420;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LAS MENINGES CEREBRALES;4;Ambos
1474;D421;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LAS MENINGES RAQUIDEAS;4;Ambos
1475;D429;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LAS MENINGES, PARTE NO ESPECIFICADA;4;Ambos
1476;D430;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL ENCEFALO, SUPRATENTORIAL;4;Ambos
1477;D431;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL ENCEFALO, INFRATENTORIAL;4;Ambos
1478;D432;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL ENCEFALO, PARTE NO ESPECIFICADA;4;Ambos
1479;D433;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LOS NERVIOS CRANEALES;4;Ambos
1480;D434;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA MEDULA ESPINAL;4;Ambos
1481;D437;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTRAS PARTES ESPECIFICADAS DEL SISTEMA NERVIOSO CENTRAL;4;Ambos
1482;D439;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL SISTEMA NERVIOSO CENTRAL, SITIO NO ESPECIFICADO;4;Ambos
1483;D440;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA GLANDULA TIROIDES;4;Ambos
1484;D441;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA GLANDULA SUPRARRENAL;4;Ambos
1485;D442;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA GLANDULA PARATIROIDES;4;Ambos
1486;D443;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA GLANDULA HIPOFISIS;4;Ambos
1487;D444;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL CONDUCTO CRANEOFARINGEO;4;Ambos
1488;D445;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA GLANDULA PINEAL;4;Ambos
1489;D446;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL CUERPO CAROTIDEO;4;Ambos
1490;D447;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL CUERPO AORTICO Y OTROS CROMAFINES;4;Ambos
1491;D448;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO CON AFECTACION PLURIGLANDULAR;4;Ambos
1492;D449;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE GLANDULA ENDOCRINA NO ESPECIFICADA;4;Ambos
1493;D45;POLICITEMIA VERA;4;Ambos
1494;D460;ANEMIA REFRACTARIA SIN SIDEROBLASTOS, ASI DESCRITA;4;Ambos
1495;D461;ANEMIA REFRACTARIA CON SIDEROBLASTOS;4;Ambos
1496;D462;ANEMIA REFRACTARIA CON EXCESO DE BLASTOS;4;Ambos
1497;D463;ANEMIA REFRACTARIA CON EXCESO DE BLASTOS CON TRANSFORMACION;4;Ambos
1498;D464;ANEMIA REFRACTARIA, SIN OTRA ESPECIFICACION;4;Ambos
1499;D467;OTROS SINDROMES MIELODISPLASICOS;4;Ambos
1500;D469;SINDROME MIELODISPLASICO, SIN OTRA ESPECIFICACION;4;Ambos
1501;D470;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LOS MASTOCITOS E HISTIOCITOS;4;Ambos
1502;D471;ENFERMEDAD MIELOPROLIFERATIVA CRONICA;4;Ambos
1503;D472;GAMMOPATIA MONOCLONAL;4;Ambos
1504;D473;TROMBOCITOPENIA (HEMORRAGICA) ESENCIAL;4;Ambos
1505;D477;OTROS TUMORES ESPECIFICADOS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL TEJIDO LINFATICO, DE LOS ORGANOS HEMATOPOYETICOS Y DE TEJIDOS AFINES;4;Ambos
1506;D479;TUMORES DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL TEJIDO LINFATICO, DE LOS ORGANOS HEMATOPOYETICOS Y DE TEJIDOS AFINES, NO ESPECIFICADOS;4;Ambos
1507;D480;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL HUESO Y CARTILAGO ARTICULAR;4;Ambos
1508;D481;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL TEJIDO CONJUNTIVO Y OTRO TEJIDO BLANDO;4;Ambos
1509;D482;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LOS NERVIOS PERIFERICOS Y DEL SISTEMA NERVIOSO AUTONOMO;4;Ambos
1510;D483;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL RETROPERITONEO;4;Ambos
1511;D484;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL PERITONEO;4;Ambos
1512;D485;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA PIEL;4;Ambos
1513;D486;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA MAMA;4;Ambos
1514;D487;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS SITIOS ESPECIFICADOS;4;Ambos
1515;D489;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO, DE SITIO NO ESPECIFICADO;4;Ambos
1516;D500;ANEMIA POR DEFICIENCIA DE HIERRO SECUNDARIA A PERDIDA DE SANGRE (CRONICA);4;Ambos
1517;D501;DISFAGIA SIDEROPENICA;4;Ambos
1518;D508;OTRAS ANEMIAS POR DEFICIENCIA DE HIERRO;4;Ambos
1519;D509;ANEMIA POR DEFICIENCIA DE HIERRO SIN OTRA ESPECIFICACION;4;Ambos
1520;D510;ANEMIA POR DEFICIENCIA DE VITAMINA B12 DEBIDA A DEFICIENCIA DEL FACTOR INTRINSECO;4;Ambos
1521;D511;ANEMIA POR DEFICIENCIA DE VITAMINA B12 DEBIDA A MALA ABSORCION SELECTIVA DE VITAMINA B12 CON PROTEINURIA;4;Ambos
1522;D512;DEFICIENCIA DE TRASCOBALAMINA II;4;Ambos
1523;D513;OTRAS ANEMIAS POR DEFICIENCIA DIETETICA DE VITAMINA B12;4;Ambos
1524;D518;OTRAS ANEMIAS POR DEFICIENCIA DE VITAMINA B12;4;Ambos
1525;D519;ANEMIA POR DEFICIENCIA DE VITAMINA B12, SIN OTRA ESPECIFICACION;4;Ambos
1526;D520;ANEMIA POR DEFICIENCIA DIETETICA DE FOLATOS;4;Ambos
1527;D521;ANEMIA POR DEFICIENCIA DE FOLATOS INDUCIDA POR DROGAS;4;Ambos
1528;D528;OTRAS ANEMIAS POR DEFICIENCIA DE FOLATOS;4;Ambos
1529;D529;ANEMIA POR DEFICIENCIA DE FOLATOS, SIN OTRA ESPECIFICACION;4;Ambos
1530;D530;ANEMIA POR DEFICIENCIA DE PROTEINAS;4;Ambos
1531;D531;OTRAS ANEMIAS MEGALOBLASTICAS, NO CLASIFICADAS EN OTRA PARTE;4;Ambos
1532;D532;ANEMIA ESCORBUTICA;4;Ambos
1533;D538;OTRAS ANEMIAS NUTRICIONALES ESPECIFICADAS;4;Ambos
1534;D539;ANEMIA NUTRICIONAL, NO ESPECIFICADA;4;Ambos
1535;D550;ANEMIA DEBIDA A DEFICIENCIA DE GLUCOSA-6-FOSFATO DESHIDROGENASA (G6FD);4;Ambos
1536;D551;ANEMIA DEBIDA A OTROS TRASTORNOS DEL METABOLISMO DEL GLUTATION;4;Ambos
1537;D552;ANEMIA DEBIDA A TRASTORNOS DE LAS ENZIMAS GLUCOLITICAS;4;Ambos
1538;D553;ANEMIA DEBIDA A TRASTORNOS DEL METABOLISMO DE LOS NUCLEOTIDOS;4;Ambos
1539;D558;OTRAS ANEMIAS DEBIDAS A TRASTORNOS ENZIMATICOS;4;Ambos
1540;D559;ANEMIA DEBIDA A TRASTORNOS ENZIMATICOS, SIN OTRA ESPECIFICACION;4;Ambos
1541;D560;ALFA TALASEMIA;4;Ambos
1542;D561;BETA TALASEMIA;4;Ambos
1543;D562;DELTA-BETA TALASEMIA;4;Ambos
1544;D563;RASGO TALASEMICO;4;Ambos
1545;D564;PERSISTENCIA HEREDITARIA DE LA HEMOGLOBINA FETAL (PHHF);4;Ambos
1546;D568;OTRAS TALASEMIAS;4;Ambos
1547;D569;TALASEMIA, NO ESPECIFICADA;4;Ambos
1548;D570;ANEMIA FALCIFORME CON CRISIS;4;Ambos
1549;D571;ANEMIA FALCIFORME SIN CRISIS;4;Ambos
1550;D572;TRASTORNOS FALCIFORMES HETEROCIGOTICOS DOBLES;4;Ambos
1551;D573;RASGO DREPANOCITICO;4;Ambos
1552;D578;OTROS TRASTORNOS FALCIFORMES;4;Ambos
1553;D580;ESFEROCITOSIS HEREDITARIA;4;Ambos
1554;D581;ELIPTOCITOSIS HEREDITARIA;4;Ambos
1555;D582;OTRAS HEMOGLOBINOPATIAS;4;Ambos
1556;D588;OTRAS ANEMIAS HEMOLITICAS HEREDITARIAS ESPECIFICADAS;4;Ambos
1557;D589;ANEMIA HEMOLITICA HEREDITARIA, SIN OTRA ESPECIFICACION;4;Ambos
1558;D590;ANEMIA HEMOLITICA AUTOINMUNE INDUCIDA POR DROGAS;4;Ambos
1559;D591;OTRAS ANEMIAS HEMOLITICAS AUTOINMUNES;4;Ambos
1560;D592;ANEMIA HEMOLITICA NO AUTOINMUNE INDUCIDA POR DROGAS;4;Ambos
1561;D593;SINDROME HEMOLITICO-UREMICO;4;Ambos
1562;D594;OTRAS ANEMIAS HEMOLITICAS NO AUTOINMUNES;4;Ambos
1563;D595;HEMOGLOBINURIA PAROXISTICA NOCTURNA [MARCHIAFAVA-MICHELI];4;Ambos
1564;D596;HEMOGLOBINURIA DEBIDA A HEMOLISIS POR OTRAS CAUSAS EXTERNAS;4;Ambos
1565;D598;OTRAS ANEMIAS HEMOLITICAS ADQUIRIDAS;4;Ambos
1566;D599;ANEMIAS HEMOLITICA ADQUIRIDA, SIN OTRA ESPECIFICACION;4;Ambos
1567;D600;APLASIA CRONICA ADQUIRIDA, EXCLUSIVA DE LA SERIE ROJA;4;Ambos
1568;D601;APLASIA TRANSITORIA ADQUIRIDA, EXCLUSIVA DE LA SERIE ROJA;4;Ambos
1569;D608;OTRAS APLASIAS ADQUIRIDAS, EXCLUSIVAS DE LA SERIE ROJA;4;Ambos
1570;D609;APLASIA ADQUIRIDA, EXCLUSIVA DE LA SERIE ROJA, NO ESPECIFICADA;4;Ambos
1571;D610;ANEMIA APLASTICA CONSTITUCIONAL;4;Ambos
1572;D611;ANEMIA APLASTICA INDUCIDA POR DROGAS;4;Ambos
1573;D612;ANEMIA APLASTICA DEBIDA A OTROS AGENTES EXTERNOS;4;Ambos
1574;D613;ANEMIA APLASTICA IDIOPATICA;4;Ambos
1575;D618;OTRAS ANEMIAS APLASTICAS ESPECIFICADAS;4;Ambos
1576;D619;ANEMIA APLASTICA, SIN OTRA ESPECIFICACION;4;Ambos
1577;D62;ANEMIA POSTHEMORRAGICA AGUDA;4;Ambos
1578;D630*;ANEMIA EN ENFERMEDAD NEOPLASICA (C00-D48?);4;Ambos
1579;D638*;ANEMIA EN OTRAS ENFERMEDADES CRONICAS CLASIFICADAS EN OTRA PARTE;4;Ambos
1580;D640;ANEMIA SIDEROBLASTICA HEREDITARIA;4;Ambos
1581;D641;ANEMIA SIDEROBLASTICA SECUNDARIA A OTRA ENFERMEDAD;4;Ambos
1582;D642;ANEMIA SIDEROBLASTICA SECUNDARIA, DEBIDA A DROGAS Y TOXINAS;4;Ambos
1583;D643;OTRAS ANEMIAS SIDEROBLASTICAS;4;Ambos
1584;D644;ANEMIA DISERITROPOYETICA CONGENITA;4;Ambos
1585;D648;OTRAS ANEMIAS ESPECIFICADAS;4;Ambos
1586;D649;ANEMIA DE TIPO NO ESPECIFICADO;4;Ambos
1587;D65;COAGULACION INTRAVASCULAR DISEMINADA [SINDROME DE DESFIBRINACION];4;Ambos
1588;D66;DEFICIENCIA HEREDITARIA DEL FACTOR VIII;4;Ambos
1589;D67;DEFICIENCIA HEREDITARIA DEL FACTOR IX;4;Ambos
1590;D680;ENFERMEDAD DE VON WILLEBRAND;4;Ambos
1591;D681;DEFICIENCIA HEREDITARIA DEL FACTOR XI;4;Ambos
1592;D682;DEFICIENCIA HEREDITARIA DE OTROS FACTORES DE LA COAGULACION;4;Ambos
1593;D683;TRASTORNO HEMORRAGICO DEBIDO A ANTICOAGULANTES CIRCULANTES;4;Ambos
1594;D684;DEFICIENCIA ADQUIRIDA DE FACTORES DE LA COAGULACION;4;Ambos
1595;D688;OTROS DEFECTOS ESPECIFICADOS DE LA COAGULACION;4;Ambos
1596;D689;DEFECTO DE LA COAGULACION, NO ESPECIFICADO;4;Ambos
1597;D690;PURPURA ALERGICA;4;Ambos
1598;D691;DEFECTOS CUALITATIVOS DE LAS PLAQUETAS;4;Ambos
1599;D692;OTRAS PURPURAS NO TROMBOCITOPENICAS;4;Ambos
1600;D693;PURPURA TROMBOCITOPENICA IDIOPATICA;4;Ambos
1601;D694;OTRAS TROMBOCITOPENIAS PRIMARIAS;4;Ambos
1602;D695;TROMBOCITOPENIA SECUNDARIA;4;Ambos
1603;D696;TROMBOCITOPENIA NO ESPECIFICADA;4;Ambos
1604;D698;OTRAS AFECCIONES HEMORRAGICAS ESPECIFICADAS;4;Ambos
1605;D699;AFECCION HEMORRAGICA, NO ESPECIFICADA;4;Ambos
1606;D70;AGRANULOCITOSIS;4;Ambos
1607;D71;TRASTORNOS FUNCIONALES DE LOS POLIMORFONUCLEARES NEUTROFILOS;4;Ambos
1608;D720;ANOMALIAS GENETICAS DE LOS LEUCOCITOS;4;Ambos
1609;D721;EOSINOFILIA;4;Ambos
1610;D728;OTROS TRASTORNOS ESPECIFICADOS DE LOS LEUCOCITOS;4;Ambos
1611;D729;TRASTORNOS DE LOS LEUCOCITOS, NO ESPECIFICADO;4;Ambos
1612;D730;HIPOESPLENISMO;4;Ambos
1613;D731;HIPERESPLENISMO;4;Ambos
1614;D732;ESPLENOMEGALIA CONGESTIVA CRONICA;4;Ambos
1615;D733;ABSCESO DEL BAZO;4;Ambos
1616;D734;QUISTE DEL BAZO;4;Ambos
1617;D735;INFARTO DEL BAZO;4;Ambos
1618;D738;OTRAS ENFERMEDADES DEL BAZO;4;Ambos
1619;D739;ENFERMEDAD DEL BAZO, NO ESPECIFICADA;4;Ambos
1620;D740;METAHEMOGLOBINEMIA CONGENITA;4;Ambos
1621;D748;OTRAS METAHEMOGLOBINEMIAS;4;Ambos
1622;D749;METAHEMOGLOBINEMIA, NO ESPECIFICADA;4;Ambos
1623;D750;ERITROCITOSIS FAMILIAR;4;Ambos
1624;D751;POLICITEMIA SECUNDARIA;4;Ambos
1625;D752;TROMBOCITOSIS ESENCIAL;4;Ambos
1626;D758;OTRAS ENFERMEDADES ESPECIFICADAS DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS;4;Ambos
1627;D759;ENFERMEDAD DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, NO ESPECIFICADA;4;Ambos
1628;D760;HISTIOCITOSIS DE LAS CELULAS DE LANGERHANS, NO CLASIFICADA EN OTRA PARTE;4;Ambos
1629;D761;LINFOHISTIOCITOSIS HEMOFAGOCITICA;4;Ambos
1630;D762;SINDROME HEMOFAGOCITICO ASOCIADO A INFECCION;4;Ambos
1631;D763;OTROS SINDROMES HISTIOCITICOS;4;Ambos
1632;D77*;OTROS TRASTORNOS DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE;4;Ambos
1633;D800;HIPOGAMMAGLOBULINEMIA HEREDITARIA;4;Ambos
1634;D801;HIPOGAMMAGLOBULINEMIA NO FAMILIAR;4;Ambos
1635;D802;DEFICIENCIA SELECTIVA DE INMUNOGLOBULINA A [IgA];4;Ambos
1636;D803;DEFICIENCIA SELECTIVA DE SUBCLASES DE LA INMUNOGLOBULINA G [IgG];4;Ambos
1637;D804;DEFICIENCIA SELECTIVA DE INMUNOGLOBULINA M [IgM];4;Ambos
1638;D805;INMUNODEFICIENCIA CON INCREMENTO DE INMUNOGLOBULINA M [IgM];4;Ambos
1639;D806;DEFICIENCIA DE ANTICUERPOS CON INMUNOGLOBULINAS CASI NORMALES O CON HIPERINMUNOGLOBULINEMIA;4;Ambos
1640;D807;HIPOGAMMAGLOBULINEMIA TRANSITORIA DE LA INFANCIA;4;Ambos
1641;D808;OTRAS INMUNODEFICIENCIAS CON PREDOMINIO DE DEFECTOS DE LOS ANTICUERPOS;4;Ambos
1642;D809;INMUNODEFICIENCIA CON PREDOMINIO DE DEFECTOS DE LOS ANTICUERPOS, NO ESPECIFICADA;4;Ambos
1643;D810;INMUNODEFICIENCIA COMBINADA SEVERA [IDCS] CON DISGENESIA RETICULAR;4;Ambos
1644;D811;INMUNODEFICIENCIA COMBINADA SEVERA [IDCS] CON LINFOCITOPENIA T Y B;4;Ambos
1645;D812;INMUNODEFICIENCIA COMBINADA SEVERA [IDCS] CON CIFRA BAJA O NORMAL DE LINFOCITOS B;4;Ambos
1646;D813;DEFICIENCIA DE LA ADENOSINA DEAMINASA [ADA];4;Ambos
1647;D814;SINDROME DE NEZELOF;4;Ambos
1648;D815;DEFICIENCIA DE LA FOSFORILASA PURINONUCLEOSIDA [FPN];4;Ambos
1649;D816;DEFICIENCIA DE LA CLASE I DEL COMPLEJO DE HISTOCOMPATIBILIDAD MAYOR;4;Ambos
1650;D817;DEFICIENCIA DE LA CLASE II DEL COMPLEJO DE HISTOCOMPATIBILIDAD MAYOR;4;Ambos
1651;D818;OTRAS INMUNODEFICIENCIAS COMBINADAS;4;Ambos
1652;D819;INMUNODEFICIENCIA COMBINADA, NO ESPECIFICADA;4;Ambos
1653;D820;SINDROME DE WISKOTT-ALDRICH;4;Ambos
1654;D821;SINDROME DE DI GEORGE;4;Ambos
1655;D822;INMUNODEFICIENCIA CON ENANISMO MICROMELICO [MIEMBROS CORTOS];4;Ambos
